scenario,language,test,mode,iteration,time,pkg,cores,gpu,dram,psys,cycles,l1d_misses,l1i_misses,llc_misses,branch_misses,ended
n-body,java,server,external,22,17583807800,219.81292724609375,25.2510986328125,,9.80194091796875,,0,0,0,0,0,1761941698278967
n-body,java,server,external,23,17582298399,219.791015625,25.2396240234375,,9.8023681640625,,0,0,0,0,0,1761941716091921
n-body,java,server,external,24,17585562763,219.9818115234375,25.36669921875,,9.8046875,,0,0,0,0,0,1761941733907179
n-body,java,server,external,25,17584549534,219.90777587890625,25.3447265625,,9.80255126953125,,0,0,0,0,0,1761941751722541
n-body,java,server,external,26,17585497527,219.85723876953125,25.23492431640625,,9.8031005859375,,0,0,0,0,0,1761941769543125
n-body,java,server,external,27,17583994867,219.86572265625,25.29669189453125,,9.80328369140625,,0,0,0,0,0,1761941787355081
n-body,java,server,external,28,17584193362,219.8839111328125,25.2886962890625,,9.80279541015625,,0,0,0,0,0,1761941805167046
n-body,java,server,external,29,18178018186,227.3223876953125,26.1524658203125,,10.1351318359375,,0,0,0,0,0,1761941823571942
n-body,java,server,external,30,17587038289,219.83087158203125,25.20233154296875,,9.8037109375,,0,0,0,0,0,1761941841385210
n-body,java,server,external,31,17585902040,219.9412841796875,25.3162841796875,,9.803955078125,,0,0,0,0,0,1761941859197289
n-body,java,server,external,32,17594767089,219.835693359375,25.1553955078125,,9.80841064453125,,0,0,0,0,0,1761941877021087
n-body,java,server,external,33,17584860345,219.92071533203125,25.34173583984375,,9.802734375,,0,0,0,0,0,1761941894836711
n-body,java,server,external,34,18098709655,226.37939453125,26.11932373046875,,10.0889892578125,,0,0,0,0,0,1761941913163467
n-body,java,server,external,35,17590799671,219.90606689453125,25.22369384765625,,9.805908203125,,0,0,0,0,0,1761941930983047
n-body,java,server,external,36,17584704388,219.93316650390625,25.3031005859375,,9.8033447265625,,0,0,0,0,0,1761941948799456
n-body,java,server,external,37,17587541755,219.9005126953125,25.274658203125,,9.8060302734375,,0,0,0,0,0,1761941966616447
n-body,java,server,external,38,17586094561,219.89459228515625,25.30816650390625,,9.804443359375,,0,0,0,0,0,1761941984429947
n-body,java,server,external,39,17588624257,219.81878662109375,25.1573486328125,,9.80426025390625,,0,0,0,0,0,1761942002247788
n-body,java,server,external,40,17585864487,219.8721923828125,25.25341796875,,9.8035888671875,,0,0,0,0,0,1761942020063031
n-body,java,server,external,41,17588174605,219.86077880859375,25.21282958984375,,9.80474853515625,,0,0,0,0,0,1761942037878113
n-body,java,server,external,42,17581681780,219.9356689453125,25.3662109375,,9.8009033203125,,0,0,0,0,0,1761942055690301
n-body,java,server,external,43,17585103542,219.96673583984375,25.35540771484375,,9.8016357421875,,0,0,0,0,0,1761942073504646
n-body,java,server,external,44,17586417570,219.9561767578125,25.34814453125,,9.80645751953125,,0,0,0,0,0,1761942091321956
n-body,java,server,external,45,17583913225,219.8365478515625,25.258056640625,,9.8031005859375,,0,0,0,0,0,1761942109134923
n-body,java,server,external,46,17586785821,219.9443359375,25.31658935546875,,9.80548095703125,,0,0,0,0,0,1761942126949954
n-body,java,server,external,47,17585879547,219.9605712890625,25.343994140625,,9.80328369140625,,0,0,0,0,0,1761942144762961
n-body,java,server,external,48,18102799022,226.31072998046875,25.9786376953125,,10.0904541015625,,0,0,0,0,0,1761942163094126
n-body,java,server,external,49,17588361110,220.05078125,25.37835693359375,,9.8056640625,,0,0,0,0,0,1761942180912292
n-body,java,server,external,50,17590263645,219.84368896484375,25.190185546875,,9.80499267578125,,0,0,0,0,0,1761942198732653
spectral-norm,java,server,internal,1,3342199655,45.72650146484375,8.7430419921875,,1.87481689453125,,0,0,0,0,0,1761942264353494
spectral-norm,java,server,internal,2,3128180766,42.7239990234375,8.1083984375,,1.7452392578125,,0,0,0,0,0,1761942267481749
spectral-norm,java,server,internal,3,3119535888,42.53143310546875,8.01507568359375,,1.74114990234375,,0,0,0,0,0,1761942270601301
spectral-norm,java,server,internal,4,3120163022,42.50439453125,7.976806640625,,1.737548828125,,0,0,0,0,0,1761942273721461
spectral-norm,java,server,internal,5,3117964437,42.49615478515625,7.99078369140625,,1.73760986328125,,0,0,0,0,0,1761942276839441
spectral-norm,java,server,internal,6,3121799745,42.51885986328125,7.96917724609375,,1.738037109375,,0,0,0,0,0,1761942279961294
spectral-norm,java,server,internal,7,3124326121,42.74652099609375,8.1749267578125,,1.74176025390625,,0,0,0,0,0,1761942283085618
spectral-norm,java,server,internal,8,3158689466,43.17840576171875,8.21728515625,,1.76336669921875,,0,0,0,0,0,1761942286244340
spectral-norm,java,server,internal,9,3117590429,42.34417724609375,7.83868408203125,,1.736328125,,0,0,0,0,0,1761942289361957
spectral-norm,java,server,internal,10,3193678057,43.636474609375,8.28759765625,,1.80126953125,,0,0,0,0,0,1761942292555624
spectral-norm,java,server,internal,11,3153123642,43.14996337890625,8.25732421875,,1.7646484375,,0,0,0,0,0,1761942295708791
spectral-norm,java,server,internal,12,3197348554,43.80743408203125,8.412109375,,1.80743408203125,,0,0,0,0,0,1761942298906157
spectral-norm,java,server,internal,13,3132775957,42.73077392578125,8.0595703125,,1.7481689453125,,0,0,0,0,0,1761942302038956
spectral-norm,java,server,internal,14,3115030619,42.49835205078125,8.02557373046875,,1.73370361328125,,0,0,0,0,0,1761942305154007
spectral-norm,java,server,internal,15,3142192248,42.8831787109375,8.111328125,,1.75555419921875,,0,0,0,0,0,1761942308296217
spectral-norm,java,server,internal,16,3122944346,42.56982421875,8.0208740234375,,1.73980712890625,,0,0,0,0,0,1761942311419181
spectral-norm,java,server,internal,17,3115583451,42.4884033203125,8.01568603515625,,1.73345947265625,,0,0,0,0,0,1761942314534787
spectral-norm,java,server,internal,18,3142886427,42.87542724609375,8.1070556640625,,1.75079345703125,,0,0,0,0,0,1761942317677694
spectral-norm,java,server,internal,19,3116853027,42.3955078125,7.91217041015625,,1.73516845703125,,0,0,0,0,0,1761942320794543
spectral-norm,java,server,internal,20,3130071316,42.8548583984375,8.2158203125,,1.7474365234375,,0,0,0,0,0,1761942323924648
spectral-norm,java,server,internal,21,3130522316,42.9251708984375,8.28662109375,,1.74517822265625,,0,0,0,0,0,1761942327055192
spectral-norm,java,server,internal,22,3117326230,42.6102294921875,8.11492919921875,,1.73443603515625,,0,0,0,0,0,1761942330172520
spectral-norm,java,server,internal,23,3127931785,42.69140625,8.07366943359375,,1.74267578125,,0,0,0,0,0,1761942333300466
spectral-norm,java,server,internal,24,3138336644,42.85784912109375,8.12005615234375,,1.7552490234375,,0,0,0,0,0,1761942336438840
spectral-norm,java,server,internal,25,3120761846,42.55499267578125,8.01715087890625,,1.7384033203125,,0,0,0,0,0,1761942339559614
spectral-norm,java,server,internal,26,3119225909,42.5050048828125,7.98974609375,,1.73846435546875,,0,0,0,0,0,1761942342678870
spectral-norm,java,server,internal,27,3120797161,42.4537353515625,7.91156005859375,,1.739013671875,,0,0,0,0,0,1761942345799687
spectral-norm,java,server,internal,28,3130769738,42.6646728515625,8.0142822265625,,1.74853515625,,0,0,0,0,0,1761942348930449
spectral-norm,java,server,internal,29,3120759223,42.55596923828125,8.01708984375,,1.7392578125,,0,0,0,0,0,1761942352051251
spectral-norm,java,server,internal,30,3140768912,42.87298583984375,8.11297607421875,,1.75360107421875,,0,0,0,0,0,1761942355192038
spectral-norm,java,server,internal,31,3174437782,43.276123046875,8.15020751953125,,1.778076171875,,0,0,0,0,0,1761942358366460
spectral-norm,java,server,internal,32,3157451894,43.14111328125,8.2056884765625,,1.76763916015625,,0,0,0,0,0,1761942361523964
spectral-norm,java,server,internal,33,3117293112,42.53802490234375,8.04156494140625,,1.73577880859375,,0,0,0,0,0,1761942364641274
spectral-norm,java,server,internal,34,3174750824,43.265869140625,8.1260986328125,,1.78619384765625,,0,0,0,0,0,1761942367816051
spectral-norm,java,server,internal,35,3110157951,42.240478515625,7.8238525390625,,1.73089599609375,,0,0,0,0,0,1761942370926238
spectral-norm,java,server,internal,36,3116236361,42.4090576171875,7.92669677734375,,1.73687744140625,,0,0,0,0,0,1761942374042462
spectral-norm,java,server,internal,37,3124838482,42.43817138671875,7.86553955078125,,1.74072265625,,0,0,0,0,0,1761942377167338
spectral-norm,java,server,internal,38,3113106445,42.2445068359375,7.7933349609375,,1.732666015625,,0,0,0,0,0,1761942380280451
spectral-norm,java,server,internal,39,3123622318,42.52490234375,7.951416015625,,1.74114990234375,,0,0,0,0,0,1761942383404106
spectral-norm,java,server,internal,40,3120352928,42.40728759765625,7.88116455078125,,1.7373046875,,0,0,0,0,0,1761942386524461
spectral-norm,java,server,internal,41,3112965798,42.37933349609375,7.9410400390625,,1.733154296875,,0,0,0,0,0,1761942389637437
spectral-norm,java,server,internal,42,3119705951,42.545166015625,8.02947998046875,,1.73779296875,,0,0,0,0,0,1761942392757188
spectral-norm,java,server,internal,43,3116722529,42.415771484375,7.93145751953125,,1.73394775390625,,0,0,0,0,0,1761942395873935
spectral-norm,java,server,internal,44,3125679700,42.4957275390625,7.91436767578125,,1.741455078125,,0,0,0,0,0,1761942398999606
spectral-norm,java,server,internal,45,3130307885,42.57196044921875,7.9200439453125,,1.7447509765625,,0,0,0,0,0,1761942402129953
spectral-norm,java,server,internal,46,3111227122,42.2808837890625,7.85302734375,,1.7313232421875,,0,0,0,0,0,1761942405241203
spectral-norm,java,server,internal,47,3126560156,42.50494384765625,7.8988037109375,,1.74334716796875,,0,0,0,0,0,1761942408367778
spectral-norm,java,server,internal,48,3116566031,42.34649658203125,7.848388671875,,1.73577880859375,,0,0,0,0,0,1761942411484364
spectral-norm,java,server,internal,49,3118965382,42.57904052734375,8.06195068359375,,1.73681640625,,0,0,0,0,0,1761942414603370
spectral-norm,java,server,internal,50,3127621356,42.73785400390625,8.11859130859375,,1.7427978515625,,0,0,0,0,0,1761942417731025
spectral-norm,java,server,external,1,3360895819,45.68072509765625,8.49951171875,,1.88775634765625,,0,0,0,0,0,1761942483329831
spectral-norm,java,server,external,2,3363023884,45.63726806640625,8.432373046875,,1.88702392578125,,0,0,0,0,0,1761942486963544
spectral-norm,java,server,external,3,3418044522,46.30535888671875,8.4774169921875,,1.919189453125,,0,0,0,0,0,1761942490654211
spectral-norm,java,server,external,4,3359708446,45.60284423828125,8.41778564453125,,1.88751220703125,,0,0,0,0,0,1761942494287544
spectral-norm,java,server,external,5,3358015372,45.71942138671875,8.556884765625,,1.886474609375,,0,0,0,0,0,1761942497919335
spectral-norm,java,server,external,6,3379787941,45.96282958984375,8.55731201171875,,1.89605712890625,,0,0,0,0,0,1761942501573254
spectral-norm,java,server,external,7,3363803711,45.88623046875,8.668701171875,,1.89031982421875,,0,0,0,0,0,1761942505210192
spectral-norm,java,server,external,8,3406428303,46.55975341796875,8.86834716796875,,1.91259765625,,0,0,0,0,0,1761942508892206
spectral-norm,java,server,external,9,3429190694,46.8642578125,8.91796875,,1.9249267578125,,0,0,0,0,0,1761942512596656
spectral-norm,java,server,external,10,3404982566,46.5810546875,8.897216796875,,1.9093017578125,,0,0,0,0,0,1761942516282497
spectral-norm,java,server,external,11,3358904370,46.00140380859375,8.83892822265625,,1.8861083984375,,0,0,0,0,0,1761942519913682
spectral-norm,java,server,external,12,3364699949,45.97174072265625,8.72955322265625,,1.89019775390625,,0,0,0,0,0,1761942523553875
spectral-norm,java,server,external,13,3347128089,45.70587158203125,8.66302490234375,,1.87725830078125,,0,0,0,0,0,1761942527174834
spectral-norm,java,server,external,14,3352386287,45.870849609375,8.7744140625,,1.88238525390625,,0,0,0,0,0,1761942530800003
spectral-norm,java,server,external,15,3358789206,45.78265380859375,8.6087646484375,,1.88714599609375,,0,0,0,0,0,1761942534433255
spectral-norm,java,server,external,16,3359798975,45.73187255859375,8.54541015625,,1.88787841796875,,0,0,0,0,0,1761942538064125
spectral-norm,java,server,external,17,3350106986,45.61328125,8.55126953125,,1.87841796875,,0,0,0,0,0,1761942541695407
spectral-norm,java,server,external,18,3360201774,45.844482421875,8.6607666015625,,1.88726806640625,,0,0,0,0,0,1761942545329744
spectral-norm,java,server,external,19,3346814912,45.607177734375,8.5765380859375,,1.87939453125,,0,0,0,0,0,1761942548949827
spectral-norm,java,server,external,20,3348392946,45.8248291015625,8.75897216796875,,1.8804931640625,,0,0,0,0,0,1761942552572859
spectral-norm,java,server,external,21,3343123446,45.6661376953125,8.669189453125,,1.87652587890625,,0,0,0,0,0,1761942556188907
spectral-norm,java,server,external,22,3342081857,45.76470947265625,8.77874755859375,,1.8770751953125,,0,0,0,0,0,1761942559803172
spectral-norm,java,server,external,23,3356453306,46.12969970703125,8.9884033203125,,1.8858642578125,,0,0,0,0,0,1761942563431848
spectral-norm,java,server,external,24,3344387051,45.55987548828125,8.5526123046875,,1.87554931640625,,0,0,0,0,0,1761942567048775
spectral-norm,java,server,external,25,3346486369,45.52392578125,8.49383544921875,,1.8804931640625,,0,0,0,0,0,1761942570666341
spectral-norm,java,server,external,26,3422273384,46.6722412109375,8.801513671875,,1.92144775390625,,0,0,0,0,0,1761942574360207
spectral-norm,java,server,external,27,3348110032,45.6739501953125,8.62310791015625,,1.87957763671875,,0,0,0,0,0,1761942577980276
spectral-norm,java,server,external,28,3303477655,45.0157470703125,8.447998046875,,1.85601806640625,,0,0,0,0,0,1761942581556256
spectral-norm,java,server,external,29,3310537657,45.16705322265625,8.52264404296875,,1.86016845703125,,0,0,0,0,0,1761942585141863
spectral-norm,java,server,external,30,3459429165,47.0450439453125,8.76605224609375,,1.94317626953125,,0,0,0,0,0,1761942588874585
spectral-norm,java,server,external,31,3464751654,47.35797119140625,9.00933837890625,,1.94403076171875,,0,0,0,0,0,1761942592611842
spectral-norm,java,server,external,32,3403519834,46.48974609375,8.8289794921875,,1.91033935546875,,0,0,0,0,0,1761942596293586
spectral-norm,java,server,external,33,3417395965,46.55987548828125,8.74542236328125,,1.91888427734375,,0,0,0,0,0,1761942599983252
spectral-norm,java,server,external,34,3377234532,45.92169189453125,8.54681396484375,,1.89886474609375,,0,0,0,0,0,1761942603632376
spectral-norm,java,server,external,35,3359403620,45.9864501953125,8.8123779296875,,1.8841552734375,,0,0,0,0,0,1761942607262790
spectral-norm,java,server,external,36,3373360458,46.1507568359375,8.82122802734375,,1.8941650390625,,0,0,0,0,0,1761942610909682
spectral-norm,java,server,external,37,3406579587,46.34033203125,8.64483642578125,,1.9129638671875,,0,0,0,0,0,1761942614590041
spectral-norm,java,server,external,38,3403381385,46.16448974609375,8.50445556640625,,1.9102783203125,,0,0,0,0,0,1761942618265005
spectral-norm,java,server,external,39,3389029278,46.1751708984375,8.678955078125,,1.90216064453125,,0,0,0,0,0,1761942621927468
spectral-norm,java,server,external,40,3349920948,45.50189208984375,8.4261474609375,,1.881591796875,,0,0,0,0,0,1761942625547444
spectral-norm,java,server,external,41,3410748963,46.39105224609375,8.6519775390625,,1.915771484375,,0,0,0,0,0,1761942629230996
spectral-norm,java,server,external,42,3340904417,45.2762451171875,8.30145263671875,,1.874267578125,,0,0,0,0,0,1761942632847586
spectral-norm,java,server,external,43,3391033486,45.917724609375,8.3892822265625,,1.90313720703125,,0,0,0,0,0,1761942636517203
spectral-norm,java,server,external,44,3349934289,45.6051025390625,8.52838134765625,,1.88189697265625,,0,0,0,0,0,1761942640141787
spectral-norm,java,server,external,45,3389395216,46.098388671875,8.592529296875,,1.90692138671875,,0,0,0,0,0,1761942643806543
spectral-norm,java,server,external,46,3395849677,46.19915771484375,8.627197265625,,1.904052734375,,0,0,0,0,0,1761942647477945
spectral-norm,java,server,external,47,3365391021,45.68328857421875,8.440185546875,,1.8907470703125,,0,0,0,0,0,1761942651116376
spectral-norm,java,server,external,48,3360078620,45.5467529296875,8.35833740234375,,1.88800048828125,,0,0,0,0,0,1761942654750089
spectral-norm,java,server,external,49,3395630643,46.08612060546875,8.5001220703125,,1.9053955078125,,0,0,0,0,0,1761942658419642
spectral-norm,java,server,external,50,3402430722,46.0516357421875,8.3880615234375,,1.91064453125,,0,0,0,0,0,1761942662093293
binary-trees,java,server,internal,1,7479934417,106.80755615234375,22.61700439453125,,9.7110595703125,,0,0,0,0,0,1761944615231138
binary-trees,java,server,internal,2,5955643156,85.48114013671875,18.18402099609375,,8.56329345703125,,0,0,0,0,0,1761944621186827
binary-trees,java,server,internal,3,5451248493,78.3492431640625,16.62164306640625,,8.3084716796875,,0,0,0,0,0,1761944626638091
binary-trees,java,server,internal,4,6813817981,96.19940185546875,19.4058837890625,,9.13116455078125,,0,0,0,0,0,1761944633451922
binary-trees,java,server,internal,5,5527788984,79.4432373046875,16.867431640625,,8.42254638671875,,0,0,0,0,0,1761944638979735
binary-trees,java,server,internal,6,5686243313,81.91473388671875,17.5860595703125,,8.53240966796875,,0,0,0,0,0,1761944644665995
binary-trees,java,server,internal,7,5669270681,81.37982177734375,17.25396728515625,,8.46612548828125,,0,0,0,0,0,1761944650335282
binary-trees,java,server,internal,8,5855858276,84.33502197265625,18.116943359375,,8.7257080078125,,0,0,0,0,0,1761944656191174
binary-trees,java,server,internal,9,5646111153,80.98345947265625,17.11090087890625,,8.47076416015625,,0,0,0,0,0,1761944661837292
binary-trees,java,server,internal,10,6075852290,87.5413818359375,18.877685546875,,8.95477294921875,,0,0,0,0,0,1761944667913172
binary-trees,java,server,internal,11,5817468106,83.696533203125,17.90289306640625,,8.660400390625,,0,0,0,0,0,1761944673730651
binary-trees,java,server,internal,12,5712521960,82.76678466796875,18.14031982421875,,8.6414794921875,,0,0,0,0,0,1761944679443194
binary-trees,java,server,internal,13,6001051151,86.96563720703125,19.12127685546875,,8.93914794921875,,0,0,0,0,0,1761944685444270
binary-trees,java,server,internal,14,5992161338,86.0936279296875,18.35723876953125,,8.890869140625,,0,0,0,0,0,1761944691436425
binary-trees,java,server,internal,15,5472750298,78.9718017578125,17.0045166015625,,8.39581298828125,,0,0,0,0,0,1761944696909212
binary-trees,java,server,internal,16,5353224472,77.2476806640625,16.59954833984375,,8.3016357421875,,0,0,0,0,0,1761944702262431
binary-trees,java,server,internal,17,6014281593,86.6328125,18.66497802734375,,8.8529052734375,,0,0,0,0,0,1761944708276755
binary-trees,java,server,internal,18,5385779473,78.0135498046875,17.0045166015625,,8.3148193359375,,0,0,0,0,0,1761944713662532
binary-trees,java,server,internal,19,5649384245,81.16766357421875,17.23944091796875,,8.47674560546875,,0,0,0,0,0,1761944719311959
binary-trees,java,server,internal,20,5491677091,79.02105712890625,16.8466796875,,8.31494140625,,0,0,0,0,0,1761944724803657
binary-trees,java,server,internal,21,5793152531,82.85467529296875,17.3402099609375,,8.5897216796875,,0,0,0,0,0,1761944730596828
binary-trees,java,server,internal,22,6011704260,86.07537841796875,18.1583251953125,,8.70111083984375,,0,0,0,0,0,1761944736608525
binary-trees,java,server,internal,23,5509266314,78.9698486328125,16.60528564453125,,8.3641357421875,,0,0,0,0,0,1761944742117841
binary-trees,java,server,internal,24,5937698924,85.6109619140625,18.4793701171875,,8.77996826171875,,0,0,0,0,0,1761944748055526
binary-trees,java,server,internal,25,5531677726,79.38922119140625,16.77752685546875,,8.33587646484375,,0,0,0,0,0,1761944753587256
binary-trees,java,server,internal,26,5674560529,81.3646240234375,17.1549072265625,,8.51080322265625,,0,0,0,0,0,1761944759261836
binary-trees,java,server,internal,27,5573845956,79.69561767578125,16.6190185546875,,8.4034423828125,,0,0,0,0,0,1761944764835693
binary-trees,java,server,internal,28,5947410462,85.3583984375,18.12841796875,,8.803466796875,,0,0,0,0,0,1761944770783125
binary-trees,java,server,internal,29,5496944371,78.37469482421875,16.1494140625,,8.36688232421875,,0,0,0,0,0,1761944776280089
binary-trees,java,server,internal,30,5427153667,77.67242431640625,16.21051025390625,,8.3475341796875,,0,0,0,0,0,1761944781707257
binary-trees,java,server,internal,31,5450408768,77.9901123046875,16.2811279296875,,8.34326171875,,0,0,0,0,0,1761944787157685
binary-trees,java,server,internal,32,5887038648,84.96697998046875,18.3951416015625,,8.79974365234375,,0,0,0,0,0,1761944793044745
binary-trees,java,server,internal,33,5340992826,76.93658447265625,16.43743896484375,,8.2574462890625,,0,0,0,0,0,1761944798385747
binary-trees,java,server,internal,34,6178637996,89.023681640625,19.24493408203125,,9.07659912109375,,0,0,0,0,0,1761944804564381
binary-trees,java,server,internal,35,8573549651,121.7188720703125,25.50762939453125,,10.596435546875,,0,0,0,0,0,1761944813137972
binary-trees,java,server,internal,36,7861678854,112.63336181640625,24.2987060546875,,10.101318359375,,0,0,0,0,0,1761944820999681
binary-trees,java,server,internal,37,8761788224,123.68133544921875,25.39178466796875,,10.46917724609375,,0,0,0,0,0,1761944829761448
binary-trees,java,server,internal,38,5848752313,84.0108642578125,17.8953857421875,,8.5599365234375,,0,0,0,0,0,1761944835610255
binary-trees,java,server,internal,39,5527469169,79.49176025390625,16.91339111328125,,8.408447265625,,0,0,0,0,0,1761944841137745
binary-trees,java,server,internal,40,5757432732,82.4864501953125,17.37823486328125,,8.541015625,,0,0,0,0,0,1761944846895198
binary-trees,java,server,internal,41,5622879436,80.8572998046875,17.2279052734375,,8.476806640625,,0,0,0,0,0,1761944852518088
binary-trees,java,server,internal,42,6295359831,91.45111083984375,20.3677978515625,,9.16058349609375,,0,0,0,0,0,1761944858813444
binary-trees,java,server,internal,43,6690958518,96.24884033203125,20.81427001953125,,9.321533203125,,0,0,0,0,0,1761944865504419
binary-trees,java,server,internal,44,7987226636,114.3248291015625,24.56317138671875,,10.2581787109375,,0,0,0,0,0,1761944873491692
binary-trees,java,server,internal,45,7714296212,109.79736328125,23.065673828125,,10.02239990234375,,0,0,0,0,0,1761944881206007
binary-trees,java,server,internal,46,7698336563,108.7745361328125,22.2579345703125,,9.7669677734375,,0,0,0,0,0,1761944888904366
binary-trees,java,server,internal,47,6785043627,96.5604248046875,20.09490966796875,,9.17364501953125,,0,0,0,0,0,1761944895689415
binary-trees,java,server,internal,48,5781224630,82.92327880859375,17.55426025390625,,8.523193359375,,0,0,0,0,0,1761944901470687
binary-trees,java,server,internal,49,5778823982,82.62017822265625,17.29473876953125,,8.51092529296875,,0,0,0,0,0,1761944907249506
binary-trees,java,server,internal,50,5953748685,85.33416748046875,18.05419921875,,8.716064453125,,0,0,0,0,0,1761944913203294
binary-trees,java,server,external,1,7579309719,108.1795654296875,22.93359375,,9.75848388671875,,0,0,0,0,0,1761944983971006
binary-trees,java,server,external,2,7486068342,107.07122802734375,22.8582763671875,,9.64886474609375,,0,0,0,0,0,1761944992001086
binary-trees,java,server,external,3,8124376955,115.58831787109375,24.33184814453125,,10.04083251953125,,0,0,0,0,0,1761945000701000
binary-trees,java,server,external,4,7567363034,107.8311767578125,22.7060546875,,9.7818603515625,,0,0,0,0,0,1761945008813288
binary-trees,java,server,external,5,7778852845,110.65557861328125,23.21807861328125,,9.77276611328125,,0,0,0,0,0,1761945017108527
binary-trees,java,server,external,6,7441918465,106.77532958984375,23.0386962890625,,9.66094970703125,,0,0,0,0,0,1761945025174918
binary-trees,java,server,external,7,7820953781,111.71630859375,23.81036376953125,,9.82220458984375,,0,0,0,0,0,1761945033537647
binary-trees,java,server,external,8,8327634889,118.30780029296875,24.802734375,,10.1683349609375,,0,0,0,0,0,1761945042465094
binary-trees,java,server,external,9,7551018780,107.97430419921875,23.02874755859375,,9.7198486328125,,0,0,0,0,0,1761945050580256
binary-trees,java,server,external,10,8088410410,115.305908203125,24.44329833984375,,10.03314208984375,,0,0,0,0,0,1761945059269021
binary-trees,java,server,external,11,7449602398,107.05694580078125,23.25006103515625,,9.6644287109375,,0,0,0,0,0,1761945067255687
binary-trees,java,server,external,12,8365549314,119.14776611328125,25.21307373046875,,10.200439453125,,0,0,0,0,0,1761945076183527
binary-trees,java,server,external,13,7898410855,112.8447265625,24.09881591796875,,9.86822509765625,,0,0,0,0,0,1761945084652793
binary-trees,java,server,external,14,7717891620,109.8895263671875,23.1077880859375,,9.83251953125,,0,0,0,0,0,1761945092940206
binary-trees,java,server,external,15,7539597942,107.40673828125,22.610595703125,,9.69366455078125,,0,0,0,0,0,1761945101071775
binary-trees,java,server,external,16,7569401509,107.76019287109375,22.627197265625,,9.7196044921875,,0,0,0,0,0,1761945109196173
binary-trees,java,server,external,17,7905622602,112.2772216796875,23.43499755859375,,9.88604736328125,,0,0,0,0,0,1761945117662088
binary-trees,java,server,external,18,7879975444,111.92559814453125,23.3427734375,,9.92266845703125,,0,0,0,0,0,1761945126132751
binary-trees,java,server,external,19,7932400214,113.30072021484375,24.15667724609375,,9.8759765625,,0,0,0,0,0,1761945134606859
binary-trees,java,server,external,20,7606722736,108.362548828125,22.8145751953125,,9.790771484375,,0,0,0,0,0,1761945142803260
binary-trees,java,server,external,21,7994858469,114.1348876953125,24.3043212890625,,9.8990478515625,,0,0,0,0,0,1761945151316529
binary-trees,java,server,external,22,7604663987,108.27044677734375,22.73687744140625,,9.8062744140625,,0,0,0,0,0,1761945159476127
binary-trees,java,server,external,23,7578782109,107.5611572265625,22.31011962890625,,9.78857421875,,0,0,0,0,0,1761945167564378
binary-trees,java,server,external,24,7522392705,107.76739501953125,23.15032958984375,,9.715576171875,,0,0,0,0,0,1761945175594924
binary-trees,java,server,external,25,7546851844,107.84442138671875,22.94439697265625,,9.72412109375,,0,0,0,0,0,1761945183722361
binary-trees,java,server,external,26,7653132809,109.884033203125,23.82373046875,,9.77984619140625,,0,0,0,0,0,1761945191897290
binary-trees,java,server,external,27,7522386502,107.3946533203125,22.761474609375,,9.79547119140625,,0,0,0,0,0,1761945200004084
binary-trees,java,server,external,28,7464611033,106.5728759765625,22.5867919921875,,9.69378662109375,,0,0,0,0,0,1761945207978506
binary-trees,java,server,external,29,7530082546,107.51336669921875,22.80474853515625,,9.7574462890625,,0,0,0,0,0,1761945216005173
binary-trees,java,server,external,30,8120646460,116.10064697265625,24.8975830078125,,9.9842529296875,,0,0,0,0,0,1761945224620108
binary-trees,java,server,external,31,8496380071,120.57147216796875,25.2222900390625,,10.206787109375,,0,0,0,0,0,1761945233693593
binary-trees,java,server,external,32,7738512947,110.7822265625,23.76898193359375,,9.89434814453125,,0,0,0,0,0,1761945242040123
binary-trees,java,server,external,33,7589607376,108.30126953125,22.941162109375,,9.75823974609375,,0,0,0,0,0,1761945250196428
binary-trees,java,server,external,34,7745026404,110.10101318359375,23.031494140625,,9.83172607421875,,0,0,0,0,0,1761945258480033
binary-trees,java,server,external,35,7826043903,111.72021484375,23.74298095703125,,9.9466552734375,,0,0,0,0,0,1761945266880624
binary-trees,java,server,external,36,8566601279,121.53662109375,25.403564453125,,10.22076416015625,,0,0,0,0,0,1761945276023924
binary-trees,java,server,external,37,7960638450,114.11004638671875,24.646728515625,,9.92938232421875,,0,0,0,0,0,1761945284629179
binary-trees,java,server,external,38,8147410818,117.194091796875,25.69342041015625,,10.04058837890625,,0,0,0,0,0,1761945293326177
binary-trees,java,server,external,39,8075550080,116.0908203125,25.368408203125,,9.9622802734375,,0,0,0,0,0,1761945301951006
binary-trees,java,server,external,40,7847913162,112.22998046875,24.0299072265625,,9.83599853515625,,0,0,0,0,0,1761945310378592
binary-trees,java,server,external,41,8090579934,116.112548828125,25.2147216796875,,10.04522705078125,,0,0,0,0,0,1761945319097119
binary-trees,java,server,external,42,7579105649,108.734130859375,23.4957275390625,,9.67132568359375,,0,0,0,0,0,1761945327210958
binary-trees,java,server,external,43,7807558441,112.70599365234375,24.940673828125,,9.89501953125,,0,0,0,0,0,1761945335641541
binary-trees,java,server,external,44,7790094241,112.43804931640625,24.8726806640625,,9.8133544921875,,0,0,0,0,0,1761945343953526
binary-trees,java,server,external,45,7489319730,107.95989990234375,23.72467041015625,,9.608642578125,,0,0,0,0,0,1761945352019089
binary-trees,java,server,external,46,8352623880,119.67327880859375,25.901611328125,,10.127197265625,,0,0,0,0,0,1761945360965610
