scenario,language,test,mode,iteration,time,pkg,cores,gpu,dram,psys,cycles,l1d_misses,l1i_misses,llc_misses,branch_misses,ended
regex-redux,cpp,O3,external,35,1131411488,79.70086669921875,67.09991455078125,,1.07861328125,,0,0,0,0,0,1761905743855483
regex-redux,cpp,O3,external,36,1343235849,85.64501953125,70.6922607421875,,1.20672607421875,,0,0,0,0,0,1761905745200417
regex-redux,cpp,O3,external,37,1136132929,79.72625732421875,67.06182861328125,,1.07568359375,,0,0,0,0,0,1761905746338258
regex-redux,cpp,O3,external,38,1087134501,79.07781982421875,66.95391845703125,,1.06024169921875,,0,0,0,0,0,1761905747427138
regex-redux,cpp,O3,external,39,1145290367,80.35040283203125,67.5904541015625,,1.0880126953125,,0,0,0,0,0,1761905748574162
regex-redux,cpp,O3,external,40,1154180693,80.07293701171875,67.2119140625,,1.0963134765625,,0,0,0,0,0,1761905749730126
regex-redux,cpp,O3,external,41,1149314801,81.56451416015625,68.75970458984375,,1.10321044921875,,0,0,0,0,0,1761905750881140
regex-redux,cpp,O3,external,42,1274482699,84.54156494140625,70.3548583984375,,1.1707763671875,,0,0,0,0,0,1761905752157350
regex-redux,cpp,O3,external,43,1151150318,80.4154052734375,67.58551025390625,,1.0989990234375,,0,0,0,0,0,1761905753310286
regex-redux,cpp,O3,external,44,1143325718,80.45745849609375,67.72039794921875,,1.093505859375,,0,0,0,0,0,1761905754455259
regex-redux,cpp,O3,external,45,1101325582,79.2984619140625,66.9818115234375,,1.0611572265625,,0,0,0,0,0,1761905755558260
regex-redux,cpp,O3,external,46,1117029016,78.9525146484375,66.494873046875,,1.0809326171875,,0,0,0,0,0,1761905756676976
regex-redux,cpp,O3,external,47,1346407091,86.92822265625,71.94549560546875,,1.20684814453125,,0,0,0,0,0,1761905758025083
regex-redux,cpp,O3,external,48,1124924410,79.5167236328125,66.96759033203125,,1.0782470703125,,0,0,0,0,0,1761905759151760
regex-redux,cpp,O3,external,49,1184007595,81.57720947265625,68.37322998046875,,1.11767578125,,0,0,0,0,0,1761905760337394
regex-redux,cpp,O3,external,50,1112936978,79.3885498046875,66.96942138671875,,1.07220458984375,,0,0,0,0,0,1761905761452010
k-nucleotide,cpp,O3,internal,1,470512654,39.623779296875,34.3695068359375,,0.55743408203125,,0,0,0,0,0,1761905825778595
k-nucleotide,cpp,O3,internal,2,483724884,40.35186767578125,34.91265869140625,,0.57489013671875,,0,0,0,0,0,1761905826262325
k-nucleotide,cpp,O3,internal,3,475545613,39.9693603515625,34.6617431640625,,0.560546875,,0,0,0,0,0,1761905826737877
k-nucleotide,cpp,O3,internal,4,483017803,40.581787109375,35.16400146484375,,0.573486328125,,0,0,0,0,0,1761905827220896
k-nucleotide,cpp,O3,internal,5,481410539,40.44610595703125,35.0235595703125,,0.56494140625,,0,0,0,0,0,1761905827702324
k-nucleotide,cpp,O3,internal,6,464564084,39.6480712890625,34.4580078125,,0.55511474609375,,0,0,0,0,0,1761905828166879
k-nucleotide,cpp,O3,internal,7,465389862,39.63214111328125,34.38482666015625,,0.5482177734375,,0,0,0,0,0,1761905828632275
k-nucleotide,cpp,O3,internal,8,468664773,39.798828125,34.57037353515625,,0.556640625,,0,0,0,0,0,1761905829100944
k-nucleotide,cpp,O3,internal,9,467751348,39.747314453125,34.53167724609375,,0.55615234375,,0,0,0,0,0,1761905829568698
k-nucleotide,cpp,O3,internal,10,468922018,39.80364990234375,34.53887939453125,,0.54840087890625,,0,0,0,0,0,1761905830037589
k-nucleotide,cpp,O3,internal,11,481908646,40.40240478515625,34.98992919921875,,0.5650634765625,,0,0,0,0,0,1761905830519551
k-nucleotide,cpp,O3,internal,12,766470435,50.27587890625,41.703125,,0.72283935546875,,0,0,0,0,0,1761905831286014
k-nucleotide,cpp,O3,internal,13,473876041,39.974853515625,34.652587890625,,0.55780029296875,,0,0,0,0,0,1761905831759893
k-nucleotide,cpp,O3,internal,14,514307059,41.5281982421875,35.77099609375,,0.61846923828125,,0,0,0,0,0,1761905832274216
k-nucleotide,cpp,O3,internal,15,781206588,50.1787109375,41.468994140625,,0.74530029296875,,0,0,0,0,0,1761905833055414
k-nucleotide,cpp,O3,internal,16,471783012,39.884521484375,34.5804443359375,,0.556396484375,,0,0,0,0,0,1761905833527202
k-nucleotide,cpp,O3,internal,17,475452183,40.00323486328125,34.69287109375,,0.56048583984375,,0,0,0,0,0,1761905834002596
k-nucleotide,cpp,O3,internal,18,464274415,39.76739501953125,34.57379150390625,,0.5439453125,,0,0,0,0,0,1761905834466937
k-nucleotide,cpp,O3,internal,19,471392756,39.92315673828125,34.652587890625,,0.5576171875,,0,0,0,0,0,1761905834938336
k-nucleotide,cpp,O3,internal,20,481356907,40.43280029296875,35.008056640625,,0.56610107421875,,0,0,0,0,0,1761905835419697
k-nucleotide,cpp,O3,internal,21,480898882,40.3079833984375,34.90765380859375,,0.57012939453125,,0,0,0,0,0,1761905835900590
k-nucleotide,cpp,O3,internal,22,480990574,40.22589111328125,34.82861328125,,0.5733642578125,,0,0,0,0,0,1761905836381589
k-nucleotide,cpp,O3,internal,23,483160334,40.140380859375,34.7314453125,,0.5615234375,,0,0,0,0,0,1761905836864769
k-nucleotide,cpp,O3,internal,24,481632545,40.436767578125,35.06475830078125,,0.57269287109375,,0,0,0,0,0,1761905837346393
k-nucleotide,cpp,O3,internal,25,472619808,39.96405029296875,34.691162109375,,0.56298828125,,0,0,0,0,0,1761905837819018
k-nucleotide,cpp,O3,internal,26,468385204,39.86279296875,34.62457275390625,,0.55694580078125,,0,0,0,0,0,1761905838287407
k-nucleotide,cpp,O3,internal,27,481417055,40.41168212890625,35.0357666015625,,0.56695556640625,,0,0,0,0,0,1761905838768827
k-nucleotide,cpp,O3,internal,28,473048978,40.13348388671875,34.8228759765625,,0.56231689453125,,0,0,0,0,0,1761905839241883
k-nucleotide,cpp,O3,internal,29,481805912,40.325927734375,34.9112548828125,,0.5709228515625,,0,0,0,0,0,1761905839723677
k-nucleotide,cpp,O3,internal,30,479551669,40.40985107421875,35.05584716796875,,0.57659912109375,,0,0,0,0,0,1761905840203258
k-nucleotide,cpp,O3,internal,31,467146611,39.771484375,34.5386962890625,,0.55499267578125,,0,0,0,0,0,1761905840670398
k-nucleotide,cpp,O3,internal,32,487167964,40.57342529296875,35.11492919921875,,0.5762939453125,,0,0,0,0,0,1761905841157563
k-nucleotide,cpp,O3,internal,33,784802558,51.20941162109375,42.44329833984375,,0.7486572265625,,0,0,0,0,0,1761905841942391
k-nucleotide,cpp,O3,internal,34,470064844,39.864501953125,34.59393310546875,,0.5550537109375,,0,0,0,0,0,1761905842412459
k-nucleotide,cpp,O3,internal,35,465208003,39.64166259765625,34.42779541015625,,0.5567626953125,,0,0,0,0,0,1761905842877671
k-nucleotide,cpp,O3,internal,36,477536846,40.11309814453125,34.73980712890625,,0.5618896484375,,0,0,0,0,0,1761905843355214
k-nucleotide,cpp,O3,internal,37,496800727,40.86419677734375,35.33111572265625,,0.58209228515625,,0,0,0,0,0,1761905843852019
k-nucleotide,cpp,O3,internal,38,474664216,40.0919189453125,34.7947998046875,,0.5638427734375,,0,0,0,0,0,1761905844326674
k-nucleotide,cpp,O3,internal,39,471322522,39.8363037109375,34.56573486328125,,0.55810546875,,0,0,0,0,0,1761905844798014
k-nucleotide,cpp,O3,internal,40,470800014,40.04119873046875,34.79217529296875,,0.57257080078125,,0,0,0,0,0,1761905845268817
k-nucleotide,cpp,O3,internal,41,480870895,40.0830078125,34.6859130859375,,0.56072998046875,,0,0,0,0,0,1761905845749677
k-nucleotide,cpp,O3,internal,42,498721339,40.90240478515625,35.29522705078125,,0.583984375,,0,0,0,0,0,1761905846248417
k-nucleotide,cpp,O3,internal,43,798172038,51.74285888671875,42.83941650390625,,0.7718505859375,,0,0,0,0,0,1761905847046586
k-nucleotide,cpp,O3,internal,44,482795209,40.295654296875,34.87225341796875,,0.56951904296875,,0,0,0,0,0,1761905847529405
k-nucleotide,cpp,O3,internal,45,468799251,39.91778564453125,34.6483154296875,,0.55767822265625,,0,0,0,0,0,1761905847998210
k-nucleotide,cpp,O3,internal,46,479986737,40.37579345703125,34.98773193359375,,0.573486328125,,0,0,0,0,0,1761905848478201
k-nucleotide,cpp,O3,internal,47,482074827,40.3927001953125,34.9896240234375,,0.57012939453125,,0,0,0,0,0,1761905848960279
k-nucleotide,cpp,O3,internal,48,479489700,40.28472900390625,34.92913818359375,,0.569580078125,,0,0,0,0,0,1761905849439772
k-nucleotide,cpp,O3,internal,49,483297899,40.432861328125,35.0230712890625,,0.56732177734375,,0,0,0,0,0,1761905849923074
k-nucleotide,cpp,O3,internal,50,467725054,40.02691650390625,34.764404296875,,0.5611572265625,,0,0,0,0,0,1761905850390814
k-nucleotide,cpp,O3,external,1,476263077,39.880859375,34.5096435546875,,0.56103515625,,0,0,0,0,0,1761905912353133
k-nucleotide,cpp,O3,external,2,466768642,39.5391845703125,34.31475830078125,,0.501953125,,0,0,0,0,0,1761905912823209
k-nucleotide,cpp,O3,external,3,471146298,39.94903564453125,34.6806640625,,0.53759765625,,0,0,0,0,0,1761905913297522
k-nucleotide,cpp,O3,external,4,467536776,39.76910400390625,34.5142822265625,,0.52813720703125,,0,0,0,0,0,1761905913768281
k-nucleotide,cpp,O3,external,5,483189923,40.55841064453125,35.14984130859375,,0.56610107421875,,0,0,0,0,0,1761905914254580
k-nucleotide,cpp,O3,external,6,467579320,39.71484375,34.474365234375,,0.5054931640625,,0,0,0,0,0,1761905914725394
k-nucleotide,cpp,O3,external,7,468633454,39.95941162109375,34.69708251953125,,0.5308837890625,,0,0,0,0,0,1761905915197143
k-nucleotide,cpp,O3,external,8,473000343,39.88232421875,34.588623046875,,0.53271484375,,0,0,0,0,0,1761905915673274
k-nucleotide,cpp,O3,external,9,477235393,40.17425537109375,34.8349609375,,0.568115234375,,0,0,0,0,0,1761905916153665
k-nucleotide,cpp,O3,external,10,469881674,39.82745361328125,34.592041015625,,0.56329345703125,,0,0,0,0,0,1761905916626698
k-nucleotide,cpp,O3,external,11,471953567,40.03521728515625,34.78045654296875,,0.5697021484375,,0,0,0,0,0,1761905917101815
k-nucleotide,cpp,O3,external,12,469739869,39.7354736328125,34.51416015625,,0.52276611328125,,0,0,0,0,0,1761905917574672
k-nucleotide,cpp,O3,external,13,481403305,40.10357666015625,34.726806640625,,0.55816650390625,,0,0,0,0,0,1761905918059212
k-nucleotide,cpp,O3,external,14,466890479,39.6904296875,34.46044921875,,0.52459716796875,,0,0,0,0,0,1761905918529267
k-nucleotide,cpp,O3,external,15,472463647,39.9525146484375,34.67803955078125,,0.5487060546875,,0,0,0,0,0,1761905919004712
k-nucleotide,cpp,O3,external,16,466214134,39.590576171875,34.3804931640625,,0.52532958984375,,0,0,0,0,0,1761905919474146
k-nucleotide,cpp,O3,external,17,468762842,39.63616943359375,34.370361328125,,0.53887939453125,,0,0,0,0,0,1761905919946076
k-nucleotide,cpp,O3,external,18,477028873,40.4649658203125,35.126708984375,,0.5477294921875,,0,0,0,0,0,1761905920426150
k-nucleotide,cpp,O3,external,19,468717832,39.9495849609375,34.69012451171875,,0.5345458984375,,0,0,0,0,0,1761905920898154
k-nucleotide,cpp,O3,external,20,465954661,39.62554931640625,34.4154052734375,,0.513671875,,0,0,0,0,0,1761905921367266
k-nucleotide,cpp,O3,external,21,480480163,40.0947265625,34.6978759765625,,0.52911376953125,,0,0,0,0,0,1761905921850775
k-nucleotide,cpp,O3,external,22,487356390,40.43310546875,34.984130859375,,0.5712890625,,0,0,0,0,0,1761905922341290
k-nucleotide,cpp,O3,external,23,465883399,39.53759765625,34.3544921875,,0.5404052734375,,0,0,0,0,0,1761905922810334
k-nucleotide,cpp,O3,external,24,470916350,39.7672119140625,34.54327392578125,,0.5250244140625,,0,0,0,0,0,1761905923284407
k-nucleotide,cpp,O3,external,25,471526286,39.89306640625,34.63916015625,,0.529296875,,0,0,0,0,0,1761905923759151
k-nucleotide,cpp,O3,external,26,468726247,39.7786865234375,34.56292724609375,,0.5283203125,,0,0,0,0,0,1761905924231216
k-nucleotide,cpp,O3,external,27,470494901,39.81597900390625,34.559814453125,,0.5623779296875,,0,0,0,0,0,1761905924705009
k-nucleotide,cpp,O3,external,28,470406598,39.94366455078125,34.6368408203125,,0.55828857421875,,0,0,0,0,0,1761905925178408
k-nucleotide,cpp,O3,external,29,475401834,40.253173828125,34.945556640625,,0.54803466796875,,0,0,0,0,0,1761905925657093
k-nucleotide,cpp,O3,external,30,486235352,40.6024169921875,35.1259765625,,0.5565185546875,,0,0,0,0,0,1761905926146362
k-nucleotide,cpp,O3,external,31,468208538,39.664794921875,34.4410400390625,,0.50897216796875,,0,0,0,0,0,1761905926617826
k-nucleotide,cpp,O3,external,32,469774279,39.93280029296875,34.65728759765625,,0.55255126953125,,0,0,0,0,0,1761905927090725
k-nucleotide,cpp,O3,external,33,468014639,39.81719970703125,34.56500244140625,,0.563232421875,,0,0,0,0,0,1761905927561880
k-nucleotide,cpp,O3,external,34,470788519,39.93035888671875,34.6480712890625,,0.5419921875,,0,0,0,0,0,1761905928035776
k-nucleotide,cpp,O3,external,35,473128238,40.07666015625,34.77276611328125,,0.55657958984375,,0,0,0,0,0,1761905928512078
k-nucleotide,cpp,O3,external,36,473081871,40.17718505859375,34.88214111328125,,0.547607421875,,0,0,0,0,0,1761905928988265
k-nucleotide,cpp,O3,external,37,468007672,39.7835693359375,34.532958984375,,0.55902099609375,,0,0,0,0,0,1761905929459394
k-nucleotide,cpp,O3,external,38,467920248,39.87060546875,34.6168212890625,,0.5594482421875,,0,0,0,0,0,1761905929930472
k-nucleotide,cpp,O3,external,39,490193681,40.6728515625,35.17889404296875,,0.58343505859375,,0,0,0,0,0,1761905930423882
k-nucleotide,cpp,O3,external,40,471887000,40.0303955078125,34.77008056640625,,0.57135009765625,,0,0,0,0,0,1761905930898955
k-nucleotide,cpp,O3,external,41,468347014,39.85614013671875,34.619873046875,,0.5478515625,,0,0,0,0,0,1761905931370408
k-nucleotide,cpp,O3,external,42,471153964,39.970947265625,34.697509765625,,0.54931640625,,0,0,0,0,0,1761905931844775
k-nucleotide,cpp,O3,external,43,474321061,40.39117431640625,35.0809326171875,,0.571044921875,,0,0,0,0,0,1761905932322331
k-nucleotide,cpp,O3,external,44,472306006,39.9410400390625,34.656982421875,,0.5537109375,,0,0,0,0,0,1761905932797757
k-nucleotide,cpp,O3,external,45,471326890,39.97271728515625,34.69671630859375,,0.565673828125,,0,0,0,0,0,1761905933272269
k-nucleotide,cpp,O3,external,46,471577116,40.07177734375,34.76654052734375,,0.5540771484375,,0,0,0,0,0,1761905933747020
k-nucleotide,cpp,O3,external,47,498129175,40.953857421875,35.3770751953125,,0.56768798828125,,0,0,0,0,0,1761905934248366
k-nucleotide,cpp,O3,external,48,469832219,39.9228515625,34.6473388671875,,0.552001953125,,0,0,0,0,0,1761905934721535
k-nucleotide,cpp,O3,external,49,476457883,40.23077392578125,34.8629150390625,,0.56451416015625,,0,0,0,0,0,1761905935201008
k-nucleotide,cpp,O3,external,50,470798875,40.08319091796875,34.7935791015625,,0.55340576171875,,0,0,0,0,0,1761905935675130
pidigits,cpp,O3,internal,1,547348697,22.9522705078125,16.907470703125,,0.30487060546875,,0,0,0,0,0,1761905996805802
pidigits,cpp,O3,internal,2,485295339,20.960693359375,15.5987548828125,,0.2716064453125,,0,0,0,0,0,1761905997291120
pidigits,cpp,O3,internal,3,489135025,21.1121826171875,15.65814208984375,,0.27276611328125,,0,0,0,0,0,1761905997780255
pidigits,cpp,O3,internal,4,485246424,20.97406005859375,15.613037109375,,0.26983642578125,,0,0,0,0,0,1761905998265506
pidigits,cpp,O3,internal,5,487549779,21.0382080078125,15.6661376953125,,0.27093505859375,,0,0,0,0,0,1761905998753057
pidigits,cpp,O3,internal,6,488509955,21.1136474609375,15.72625732421875,,0.27154541015625,,0,0,0,0,0,1761905999241571
pidigits,cpp,O3,internal,7,487980403,21.0738525390625,15.670654296875,,0.27142333984375,,0,0,0,0,0,1761905999729567
pidigits,cpp,O3,internal,8,487436415,21.01666259765625,15.638916015625,,0.27105712890625,,0,0,0,0,0,1761906000216994
pidigits,cpp,O3,internal,9,491121869,20.99072265625,15.55938720703125,,0.27435302734375,,0,0,0,0,0,1761906000708124
pidigits,cpp,O3,internal,10,487385485,21.07281494140625,15.6927490234375,,0.27142333984375,,0,0,0,0,0,1761906001195507
pidigits,cpp,O3,internal,11,488530106,21.30047607421875,15.86669921875,,0.2720947265625,,0,0,0,0,0,1761906001684052
pidigits,cpp,O3,internal,12,488463054,21.2596435546875,15.87353515625,,0.271484375,,0,0,0,0,0,1761906002172506
pidigits,cpp,O3,internal,13,488621099,21.41400146484375,15.984375,,0.27313232421875,,0,0,0,0,0,1761906002661124
pidigits,cpp,O3,internal,14,489848449,21.2060546875,15.7752685546875,,0.2728271484375,,0,0,0,0,0,1761906003150994
pidigits,cpp,O3,internal,15,486670562,21.07177734375,15.7156982421875,,0.2703857421875,,0,0,0,0,0,1761906003637668
pidigits,cpp,O3,internal,16,488525434,21.16412353515625,15.7330322265625,,0.2720947265625,,0,0,0,0,0,1761906004126184
pidigits,cpp,O3,internal,17,485194272,21.072998046875,15.71063232421875,,0.26983642578125,,0,0,0,0,0,1761906004611380
pidigits,cpp,O3,internal,18,485612379,21.14044189453125,15.74407958984375,,0.2703857421875,,0,0,0,0,0,1761906005096995
pidigits,cpp,O3,internal,19,489457300,21.2274169921875,15.82958984375,,0.2730712890625,,0,0,0,0,0,1761906005586446
pidigits,cpp,O3,internal,20,486728237,21.1181640625,15.71746826171875,,0.27105712890625,,0,0,0,0,0,1761906006073186
pidigits,cpp,O3,internal,21,489244940,21.1328125,15.7237548828125,,0.2720947265625,,0,0,0,0,0,1761906006562447
pidigits,cpp,O3,internal,22,488688064,21.10516357421875,15.6766357421875,,0.272216796875,,0,0,0,0,0,1761906007051125
pidigits,cpp,O3,internal,23,485816138,20.97222900390625,15.58416748046875,,0.271484375,,0,0,0,0,0,1761906007536933
pidigits,cpp,O3,internal,24,478315653,20.42120361328125,15.13629150390625,,0.26617431640625,,0,0,0,0,0,1761906008015255
pidigits,cpp,O3,internal,25,477369541,20.48712158203125,15.17523193359375,,0.265869140625,,0,0,0,0,0,1761906008492636
pidigits,cpp,O3,internal,26,487106085,21.13330078125,15.74017333984375,,0.27099609375,,0,0,0,0,0,1761906008979744
pidigits,cpp,O3,internal,27,488614555,21.0042724609375,15.61669921875,,0.2716064453125,,0,0,0,0,0,1761906009468375
pidigits,cpp,O3,internal,28,486500220,20.95489501953125,15.54998779296875,,0.2708740234375,,0,0,0,0,0,1761906009954865
pidigits,cpp,O3,internal,29,486637635,21.11541748046875,15.7071533203125,,0.27197265625,,0,0,0,0,0,1761906010441507
pidigits,cpp,O3,internal,30,490296560,21.04034423828125,15.6243896484375,,0.2725830078125,,0,0,0,0,0,1761906010931804
pidigits,cpp,O3,internal,31,488690079,21.06048583984375,15.63397216796875,,0.27215576171875,,0,0,0,0,0,1761906011420510
pidigits,cpp,O3,internal,32,487941637,21.023681640625,15.61895751953125,,0.2716064453125,,0,0,0,0,0,1761906011908441
pidigits,cpp,O3,internal,33,485448468,20.99627685546875,15.638427734375,,0.27099609375,,0,0,0,0,0,1761906012393897
pidigits,cpp,O3,internal,34,477565661,20.4713134765625,15.16552734375,,0.26611328125,,0,0,0,0,0,1761906012871473
pidigits,cpp,O3,internal,35,477739487,20.4188232421875,15.16046142578125,,0.265380859375,,0,0,0,0,0,1761906013349217
pidigits,cpp,O3,internal,36,477612023,20.37530517578125,15.1116943359375,,0.265380859375,,0,0,0,0,0,1761906013826831
pidigits,cpp,O3,internal,37,477567137,20.4019775390625,15.095703125,,0.26593017578125,,0,0,0,0,0,1761906014304382
pidigits,cpp,O3,internal,38,484798077,20.79949951171875,15.46856689453125,,0.26922607421875,,0,0,0,0,0,1761906014789189
pidigits,cpp,O3,internal,39,484673480,20.83062744140625,15.49676513671875,,0.269287109375,,0,0,0,0,0,1761906015273868
pidigits,cpp,O3,internal,40,482087386,20.7623291015625,15.42572021484375,,0.26910400390625,,0,0,0,0,0,1761906015755963
pidigits,cpp,O3,internal,41,477313668,20.49456787109375,15.18243408203125,,0.2659912109375,,0,0,0,0,0,1761906016233284
pidigits,cpp,O3,internal,42,476674147,20.3621826171875,15.116455078125,,0.2647705078125,,0,0,0,0,0,1761906016709964
pidigits,cpp,O3,internal,43,476575944,20.413818359375,15.11663818359375,,0.26544189453125,,0,0,0,0,0,1761906017186539
pidigits,cpp,O3,internal,44,481535938,20.85321044921875,15.501220703125,,0.2694091796875,,0,0,0,0,0,1761906017668061
pidigits,cpp,O3,internal,45,476920959,20.4464111328125,15.2049560546875,,0.26483154296875,,0,0,0,0,0,1761906018144993
pidigits,cpp,O3,internal,46,477452105,20.3983154296875,15.13043212890625,,0.265380859375,,0,0,0,0,0,1761906018622447
pidigits,cpp,O3,internal,47,477614774,20.4412841796875,15.13482666015625,,0.265869140625,,0,0,0,0,0,1761906019100066
pidigits,cpp,O3,internal,48,478053675,20.4979248046875,15.20867919921875,,0.26593017578125,,0,0,0,0,0,1761906019578122
pidigits,cpp,O3,internal,49,477997300,20.5726318359375,15.28070068359375,,0.26593017578125,,0,0,0,0,0,1761906020056122
pidigits,cpp,O3,internal,50,483948081,20.787841796875,15.4249267578125,,0.27020263671875,,0,0,0,0,0,1761906020540064
pidigits,cpp,O3,external,1,539913389,22.4251708984375,16.4417724609375,,0.30084228515625,,0,0,0,0,0,1761906081655638
pidigits,cpp,O3,external,2,490101833,21.05963134765625,15.63690185546875,,0.273193359375,,0,0,0,0,0,1761906082147250
pidigits,cpp,O3,external,3,488505568,21.1077880859375,15.7183837890625,,0.2734375,,0,0,0,0,0,1761906082637220
pidigits,cpp,O3,external,4,479120443,20.61651611328125,15.31976318359375,,0.2669677734375,,0,0,0,0,0,1761906083117900
pidigits,cpp,O3,external,5,481867866,20.7054443359375,15.40673828125,,0.26776123046875,,0,0,0,0,0,1761906083601154
pidigits,cpp,O3,external,6,479692607,20.581787109375,15.25830078125,,0.267333984375,,0,0,0,0,0,1761906084082282
pidigits,cpp,O3,external,7,479567632,20.72125244140625,15.39410400390625,,0.26708984375,,0,0,0,0,0,1761906084563157
pidigits,cpp,O3,external,8,495941111,21.13494873046875,15.64239501953125,,0.276123046875,,0,0,0,0,0,1761906085060412
pidigits,cpp,O3,external,9,483840596,21.1951904296875,15.82977294921875,,0.27056884765625,,0,0,0,0,0,1761906085545575
pidigits,cpp,O3,external,10,511611864,21.315185546875,15.67791748046875,,0.28448486328125,,0,0,0,0,0,1761906086058639
pidigits,cpp,O3,external,11,482674796,20.611083984375,15.29754638671875,,0.268310546875,,0,0,0,0,0,1761906086542768
pidigits,cpp,O3,external,12,480122261,20.58721923828125,15.27862548828125,,0.26715087890625,,0,0,0,0,0,1761906087024281
pidigits,cpp,O3,external,13,489568860,21.1524658203125,15.71270751953125,,0.2742919921875,,0,0,0,0,0,1761906087515282
pidigits,cpp,O3,external,14,480567992,20.79766845703125,15.46026611328125,,0.26800537109375,,0,0,0,0,0,1761906087997347
pidigits,cpp,O3,external,15,490691274,21.12353515625,15.7218017578125,,0.27264404296875,,0,0,0,0,0,1761906088489472
pidigits,cpp,O3,external,16,481620463,20.89093017578125,15.58551025390625,,0.2677001953125,,0,0,0,0,0,1761906088972443
pidigits,cpp,O3,external,17,482988174,20.70220947265625,15.35455322265625,,0.26885986328125,,0,0,0,0,0,1761906089456893
pidigits,cpp,O3,external,18,485533339,20.973388671875,15.572998046875,,0.2705078125,,0,0,0,0,0,1761906089943929
pidigits,cpp,O3,external,19,488043619,21.00592041015625,15.605224609375,,0.27154541015625,,0,0,0,0,0,1761906090433380
pidigits,cpp,O3,external,20,491769614,21.267333984375,15.85626220703125,,0.27459716796875,,0,0,0,0,0,1761906090926537
pidigits,cpp,O3,external,21,486784632,20.90826416015625,15.507568359375,,0.271240234375,,0,0,0,0,0,1761906091414800
pidigits,cpp,O3,external,22,482362962,20.7669677734375,15.3988037109375,,0.26898193359375,,0,0,0,0,0,1761906091898600
pidigits,cpp,O3,external,23,495179051,21.6524658203125,16.1822509765625,,0.27703857421875,,0,0,0,0,0,1761906092395320
pidigits,cpp,O3,external,24,492484627,21.31756591796875,15.88330078125,,0.27410888671875,,0,0,0,0,0,1761906092889250
pidigits,cpp,O3,external,25,489167093,21.09588623046875,15.6854248046875,,0.27215576171875,,0,0,0,0,0,1761906093379868
pidigits,cpp,O3,external,26,541918475,23.14813232421875,17.146484375,,0.3017578125,,0,0,0,0,0,1761906093923217
pidigits,cpp,O3,external,27,486040166,21.025146484375,15.64202880859375,,0.2711181640625,,0,0,0,0,0,1761906094410742
pidigits,cpp,O3,external,28,486303162,20.83935546875,15.428955078125,,0.2711181640625,,0,0,0,0,0,1761906094898444
pidigits,cpp,O3,external,29,491556256,21.27227783203125,15.81256103515625,,0.27386474609375,,0,0,0,0,0,1761906095391538
pidigits,cpp,O3,external,30,491044352,21.24530029296875,15.81182861328125,,0.27496337890625,,0,0,0,0,0,1761906095884060
pidigits,cpp,O3,external,31,530240731,22.4495849609375,16.588623046875,,0.29534912109375,,0,0,0,0,0,1761906096415896
pidigits,cpp,O3,external,32,481030229,20.6856689453125,15.3626708984375,,0.26763916015625,,0,0,0,0,0,1761906096898443
pidigits,cpp,O3,external,33,493989804,21.568603515625,16.1412353515625,,0.27581787109375,,0,0,0,0,0,1761906097393936
pidigits,cpp,O3,external,34,541917615,23.10882568359375,17.10791015625,,0.30169677734375,,0,0,0,0,0,1761906097937280
pidigits,cpp,O3,external,35,486546329,20.89703369140625,15.48907470703125,,0.2711181640625,,0,0,0,0,0,1761906098425187
pidigits,cpp,O3,external,36,481095207,20.5594482421875,15.234130859375,,0.26788330078125,,0,0,0,0,0,1761906098907637
pidigits,cpp,O3,external,37,541648974,23.043212890625,17.07623291015625,,0.30096435546875,,0,0,0,0,0,1761906099450767
pidigits,cpp,O3,external,38,493924595,21.44268798828125,15.96710205078125,,0.27490234375,,0,0,0,0,0,1761906099946121
pidigits,cpp,O3,external,39,537407257,22.91741943359375,16.94189453125,,0.29937744140625,,0,0,0,0,0,1761906100484959
pidigits,cpp,O3,external,40,494097705,21.55413818359375,16.08795166015625,,0.2763671875,,0,0,0,0,0,1761906100980513
pidigits,cpp,O3,external,41,537372012,22.91705322265625,16.98345947265625,,0.29913330078125,,0,0,0,0,0,1761906101519410
pidigits,cpp,O3,external,42,492978760,21.31781005859375,15.8619384765625,,0.27435302734375,,0,0,0,0,0,1761906102013766
pidigits,cpp,O3,external,43,494779971,21.431884765625,15.9407958984375,,0.27667236328125,,0,0,0,0,0,1761906102509930
pidigits,cpp,O3,external,44,553781025,23.4666748046875,17.32830810546875,,0.30859375,,0,0,0,0,0,1761906103065192
pidigits,cpp,O3,external,45,526894323,22.5556640625,16.71734619140625,,0.29345703125,,0,0,0,0,0,1761906103593601
pidigits,cpp,O3,external,46,490488652,21.23681640625,15.783447265625,,0.2733154296875,,0,0,0,0,0,1761906104085574
pidigits,cpp,O3,external,47,482650883,20.720947265625,15.35845947265625,,0.26885986328125,,0,0,0,0,0,1761906104569638
pidigits,cpp,O3,external,48,527431922,22.5670166015625,16.70355224609375,,0.29388427734375,,0,0,0,0,0,1761906105098538
pidigits,cpp,O3,external,49,493966843,21.44293212890625,15.97052001953125,,0.2762451171875,,0,0,0,0,0,1761906105593929
pidigits,cpp,O3,external,50,526051169,22.6005859375,16.77899169921875,,0.29278564453125,,0,0,0,0,0,1761906106121409
reverse-complement,cpp,O3,internal,1,94586302,4.55560302734375,3.47210693359375,,0.11468505859375,,0,0,0,0,0,1761906169338035
