scenario,language,test,nice,affinity,mode,iteration,time,pkg,cores,gpu,ram,psys,cycles,l1d_misses,l1i_misses,llc_misses,branch_misses,c1_core_residency,c3_core_residency,c6_core_residency,c7_core_residency,c2_pkg_residency,c3_pkg_residency,c6_pkg_residency,c8_pkg_residency,c10_pkg_residency,ended
pidigits,c,optimized,-20,5,process,11,3176001,44.156,9.022,,1.767,,2534697847,251919102,126852,200,788312,,0,0,0,0,0,0,0,0,1764352852863314
pidigits,c,optimized,-20,5,process,12,3180338,44.263,9.058,,1.773,,2538167618,251910778,130423,1468,787126,,0,0,0,0,0,0,0,0,1764352856049664
pidigits,c,optimized,-20,5,process,13,3167743,44.093,9.034,,1.765,,2528121218,251921821,126510,1045,793245,,0,0,0,0,0,0,0,0,1764352859223501
pidigits,c,optimized,-20,5,process,14,3180824,44.246,9.042,,1.77,,2538566658,251914232,132581,205,785941,,0,0,0,0,0,0,0,0,1764352862410433
pidigits,c,optimized,-20,5,process,15,3179588,44.249,9.057,,1.772,,2537567056,251920666,132591,789,793679,,0,0,0,0,0,0,0,0,1764352865596080
pidigits,c,optimized,-20,5,process,16,3180439,44.243,9.039,,1.771,,2538255099,251947118,127677,570,807466,,0,0,0,0,0,0,0,0,1764352868782654
pidigits,c,optimized,-20,5,process,17,3180834,44.247,9.045,,1.771,,2538566635,251921819,128059,1245,791981,,0,0,0,0,0,0,0,0,1764352871969559
pidigits,c,optimized,-20,5,process,18,3181294,44.249,9.048,,1.772,,2538940716,251932117,135916,973,787282,,0,0,0,0,0,0,0,0,1764352875156890
pidigits,c,optimized,-20,5,process,19,3180539,44.245,9.054,,1.771,,2538320541,251911079,120488,570,791115,,0,0,0,0,0,0,0,0,1764352878343529
pidigits,c,optimized,-20,5,process,20,3178481,44.222,9.043,,1.771,,2536695529,251926309,124909,714,793135,,0,0,0,0,0,0,0,0,1764352881528052
pidigits,c,optimized,-20,5,process,21,3173982,44.178,9.054,,1.768,,2533100040,251914488,126832,953,782941,,0,0,0,0,0,0,0,0,1764352884708139
pidigits,c,optimized,-20,5,process,22,3178326,44.216,9.035,,1.769,,2536566051,251919822,130850,781,780974,,0,0,0,0,0,0,0,0,1764352887892589
pidigits,c,optimized,-20,5,process,23,3180548,44.242,9.051,,1.772,,2538344889,251913255,124523,969,791841,,0,0,0,0,0,0,0,0,1764352891079107
pidigits,c,optimized,-20,5,process,24,3180124,44.249,9.058,,1.772,,2537999369,251901149,126724,1000,793260,,0,0,0,0,0,0,0,0,1764352894265325
pidigits,c,optimized,-20,5,process,25,3189976,44.369,9.066,,1.775,,2545857794,251928080,129128,235,788441,,0,0,0,0,0,0,0,0,1764352897461397
pidigits,c,optimized,-20,5,process,26,3197990,44.498,9.106,,1.782,,2552255250,251992533,126818,966,804566,,0,0,0,0,0,0,0,0,1764352900665398
pidigits,c,optimized,-20,5,process,27,3177570,44.188,9.03,,1.769,,2535964123,251914345,119603,537,792382,,0,0,0,0,0,0,0,0,1764352903849113
pidigits,c,optimized,-20,5,process,28,3189888,44.36,9.058,,1.776,,2545798175,251895913,126760,1232,784489,,0,0,0,0,0,0,0,0,1764352907045095
pidigits,c,optimized,-20,5,process,29,3176953,44.212,9.053,,1.77,,2535459468,251909165,126804,956,792407,,0,0,0,0,0,0,0,0,1764352910228146
pidigits,c,optimized,-20,5,process,30,3186889,44.329,9.06,,1.775,,2543397584,251918026,125209,548,779957,,0,0,0,0,0,0,0,0,1764352913421166
pidigits,c,optimized,-20,5,process,31,3180767,44.25,9.047,,1.772,,2538509744,251915307,132276,698,785346,,0,0,0,0,0,0,0,0,1764352916607993
pidigits,c,optimized,-20,5,process,32,3186116,44.332,9.075,,1.775,,2542787486,251933748,130872,920,784879,,0,0,0,0,0,0,0,0,1764352919800214
pidigits,c,optimized,-20,5,process,33,3188164,44.349,9.066,,1.774,,2544418526,251938238,126351,779,783988,,0,0,0,0,0,0,0,0,1764352922994483
pidigits,c,optimized,-20,5,process,34,3188290,44.37,9.091,,1.776,,2544519756,251917243,125185,911,782468,,0,0,0,0,0,0,0,0,1764352926188778
pidigits,c,optimized,-20,5,process,35,3185813,44.328,9.082,,1.774,,2542544012,251923371,131833,951,788279,,0,0,0,0,0,0,0,0,1764352929380684
pidigits,c,optimized,-20,5,process,36,3177891,44.202,9.031,,1.769,,2536224683,251919899,132380,217,791192,,0,0,0,0,0,0,0,0,1764352932564725
pidigits,c,optimized,-20,5,process,37,3170381,44.102,9.024,,1.766,,2530229812,251897705,126033,1481,783865,,0,0,0,0,0,0,0,0,1764352935741144
pidigits,c,optimized,-20,5,process,38,3183641,44.291,9.056,,1.773,,2540811907,251915937,122737,574,786673,,0,0,0,0,0,0,0,0,1764352938930901
pidigits,c,optimized,-20,5,process,39,3181881,44.253,9.054,,1.772,,2539404978,251908185,122303,664,793094,,0,0,0,0,0,0,0,0,1764352942118830
pidigits,c,optimized,-20,5,process,40,3181821,44.265,9.065,,1.772,,2539358470,251920187,124320,1011,787003,,0,0,0,0,0,0,0,0,1764352945306730
