scenario,language,test,mode,iteration,time,pkg,cores,gpu,dram,psys,cycles,cache_misses,branch_misses,ended
reverse-complement,cpp,O3,internal,40,83414053,3.948486328125,3.0205078125,,0.11175537109375,,276609,1012,48,1761763489393581
reverse-complement,cpp,O3,internal,41,93922206,4.30548095703125,3.2388916015625,,0.12188720703125,,351499,586,137,1761763489487509
reverse-complement,cpp,O3,internal,42,90108683,4.2923583984375,3.276123046875,,0.11541748046875,,394151,876,1198,1761763489577619
reverse-complement,cpp,O3,internal,43,75086462,3.8765869140625,2.98321533203125,,0.1171875,,262848,685,538,1761763489652708
reverse-complement,cpp,O3,internal,44,75198781,3.93927001953125,3.0914306640625,,0.11749267578125,,349951,871,2056,1761763489727910
reverse-complement,cpp,O3,internal,45,81898233,4.00775146484375,3.06927490234375,,0.1195068359375,,291916,992,247,1761763489809813
reverse-complement,cpp,O3,internal,46,82086970,4.066162109375,3.13763427734375,,0.1180419921875,,278865,857,137,1761763489891902
reverse-complement,cpp,O3,internal,47,75915756,3.82427978515625,2.9521484375,,0.11517333984375,,355789,671,1212,1761763489967822
reverse-complement,cpp,O3,internal,48,94198004,4.642578125,3.5843505859375,,0.12738037109375,,320003,890,241,1761763490062025
reverse-complement,cpp,O3,internal,49,81271345,4.03424072265625,3.11846923828125,,0.119140625,,335217,900,762,1761763490143300
reverse-complement,cpp,O3,internal,50,79567499,4.0343017578125,3.10943603515625,,0.11871337890625,,302504,885,518,1761763490222867
reverse-complement,cpp,O3,external,1,95932154,4.5782470703125,3.492431640625,,0.11627197265625,,334818,969,650,1761763551686714
reverse-complement,cpp,O3,external,2,96245165,4.58685302734375,3.50872802734375,,0.1151123046875,,382332,853,533,1761763551845972
reverse-complement,cpp,O3,external,3,97257517,4.580078125,3.4930419921875,,0.11572265625,,408221,813,387,1761763552005451
reverse-complement,cpp,O3,external,4,95274206,4.59356689453125,3.48248291015625,,0.11517333984375,,348416,1099,936,1761763552161060
reverse-complement,cpp,O3,external,5,112698028,5.0601806640625,3.77728271484375,,0.12591552734375,,492508,679,517,1761763552334288
reverse-complement,cpp,O3,external,6,95864847,4.53076171875,3.48919677734375,,0.113525390625,,334194,861,654,1761763552490912
reverse-complement,cpp,O3,external,7,96546506,4.63543701171875,3.52557373046875,,0.1156005859375,,418900,884,403,1761763552647328
reverse-complement,cpp,O3,external,8,94660004,4.44329833984375,3.36236572265625,,0.11419677734375,,324353,1026,388,1761763552802240
reverse-complement,cpp,O3,external,9,95638962,4.58197021484375,3.48858642578125,,0.11529541015625,,344168,1225,616,1761763552971159
reverse-complement,cpp,O3,external,10,99261918,4.81103515625,3.7017822265625,,0.1187744140625,,331626,1024,161,1761763553130855
reverse-complement,cpp,O3,external,11,96526140,4.555908203125,3.4444580078125,,0.1153564453125,,412018,906,1284,1761763553287926
reverse-complement,cpp,O3,external,12,112347180,5.0540771484375,3.80078125,,0.12506103515625,,509169,755,867,1761763553460645
reverse-complement,cpp,O3,external,13,112511786,5.0738525390625,3.787841796875,,0.125732421875,,512417,827,677,1761763553633231
reverse-complement,cpp,O3,external,14,96064491,4.5833740234375,3.49847412109375,,0.1148681640625,,363047,683,234,1761763553791986
reverse-complement,cpp,O3,external,15,95738437,4.5546875,3.46136474609375,,0.11541748046875,,326695,984,327,1761763553948029
reverse-complement,cpp,O3,external,16,97068821,4.6395263671875,3.54803466796875,,0.1160888671875,,392558,817,405,1761763554105788
reverse-complement,cpp,O3,external,17,95587169,4.63848876953125,3.5369873046875,,0.115478515625,,312839,839,157,1761763554261974
reverse-complement,cpp,O3,external,18,96320801,4.55963134765625,3.48565673828125,,0.115234375,,353142,1092,704,1761763554418485
reverse-complement,cpp,O3,external,19,102083353,4.71923828125,3.57061767578125,,0.11968994140625,,329278,767,276,1761763554581173
reverse-complement,cpp,O3,external,20,112362590,5.0633544921875,3.81689453125,,0.12542724609375,,497836,787,683,1761763554756717
reverse-complement,cpp,O3,external,21,96257846,4.54144287109375,3.46258544921875,,0.11505126953125,,415331,978,1285,1761763554913354
reverse-complement,cpp,O3,external,22,96476187,4.585205078125,3.4739990234375,,0.1156005859375,,319731,930,79,1761763555071004
reverse-complement,cpp,O3,external,23,95826104,4.5643310546875,3.47015380859375,,0.11474609375,,335196,969,706,1761763555227289
reverse-complement,cpp,O3,external,24,96285259,4.517578125,3.440185546875,,0.11468505859375,,418504,886,1403,1761763555383686
reverse-complement,cpp,O3,external,25,111268373,5.0850830078125,3.841064453125,,0.12469482421875,,510506,918,931,1761763555557625
reverse-complement,cpp,O3,external,26,96438814,4.55548095703125,3.48260498046875,,0.114501953125,,414688,1047,1256,1761763555717730
reverse-complement,cpp,O3,external,27,95850668,4.5697021484375,3.482421875,,0.115234375,,332355,1083,727,1761763555872756
reverse-complement,cpp,O3,external,28,95880139,4.5810546875,3.4915771484375,,0.11492919921875,,321995,813,88,1761763556027979
reverse-complement,cpp,O3,external,29,113067760,5.08343505859375,3.81201171875,,0.12591552734375,,505552,845,819,1761763556201095
reverse-complement,cpp,O3,external,30,112322824,5.0718994140625,3.82049560546875,,0.1248779296875,,498451,769,501,1761763556376105
reverse-complement,cpp,O3,external,31,94630823,4.57220458984375,3.4873046875,,0.11395263671875,,345346,943,820,1761763556530974
reverse-complement,cpp,O3,external,32,112685874,5.0732421875,3.83819580078125,,0.12530517578125,,491122,668,643,1761763556704398
reverse-complement,cpp,O3,external,33,95727861,4.52484130859375,3.4757080078125,,0.11444091796875,,343838,992,775,1761763556860488
reverse-complement,cpp,O3,external,34,96143617,4.52294921875,3.44110107421875,,0.11480712890625,,418842,918,1169,1761763557017115
reverse-complement,cpp,O3,external,35,95308169,4.5533447265625,3.44720458984375,,0.115234375,,319008,900,92,1761763557172836
reverse-complement,cpp,O3,external,36,113098733,5.05267333984375,3.78326416015625,,0.1260986328125,,499222,682,667,1761763557348691
reverse-complement,cpp,O3,external,37,95775997,4.55218505859375,3.4600830078125,,0.115234375,,374664,846,296,1761763557504882
reverse-complement,cpp,O3,external,38,95698698,4.57275390625,3.47900390625,,0.11553955078125,,362547,789,285,1761763557660846
reverse-complement,cpp,O3,external,39,95877775,4.6141357421875,3.5247802734375,,0.11529541015625,,352756,820,293,1761763557816981
reverse-complement,cpp,O3,external,40,96739252,4.61376953125,3.50933837890625,,0.116455078125,,408914,771,357,1761763557974035
reverse-complement,cpp,O3,external,41,96859555,4.7576904296875,3.65570068359375,,0.1175537109375,,322172,1031,74,1761763558133904
reverse-complement,cpp,O3,external,42,95881186,4.55377197265625,3.464111328125,,0.1148681640625,,322058,847,57,1761763558290109
reverse-complement,cpp,O3,external,43,96593454,4.49810791015625,3.4307861328125,,0.11474609375,,422731,836,1173,1761763558447185
reverse-complement,cpp,O3,external,44,95943066,4.588623046875,3.50091552734375,,0.11517333984375,,317758,922,210,1761763558603231
reverse-complement,cpp,O3,external,45,97291480,4.63494873046875,3.54461669921875,,0.11676025390625,,414617,787,440,1761763558761200
reverse-complement,cpp,O3,external,46,95436402,4.54962158203125,3.44573974609375,,0.11566162109375,,319772,777,378,1761763558916885
reverse-complement,cpp,O3,external,47,113027007,5.15045166015625,3.882080078125,,0.12652587890625,,495501,754,788,1761763559093070
reverse-complement,cpp,O3,external,48,113386109,5.1185302734375,3.81842041015625,,0.1275634765625,,530159,779,1063,1761763559266742
reverse-complement,cpp,O3,external,49,95331166,4.54345703125,3.4755859375,,0.11419677734375,,342617,932,664,1761763559422557
reverse-complement,cpp,O3,external,50,97555992,4.606201171875,3.525390625,,0.1160888671875,,408400,863,394,1761763559580422
fasta,cpp,O3,internal,1,187479405,14.2445068359375,12.20556640625,,0.11822509765625,,675317,396,541,1761763623486579
fasta,cpp,O3,internal,2,186683453,14.423583984375,12.3197021484375,,0.11834716796875,,660562,535,442,1761763623673277
fasta,cpp,O3,internal,3,188782515,14.647705078125,12.53643798828125,,0.11981201171875,,627088,579,344,1761763623862062
fasta,cpp,O3,internal,4,188332655,14.03173828125,11.97161865234375,,0.11883544921875,,734617,706,1039,1761763624050398
fasta,cpp,O3,internal,5,185595813,14.50592041015625,12.408447265625,,0.117919921875,,681057,465,540,1761763624236001
fasta,cpp,O3,internal,6,186469056,14.37261962890625,12.334716796875,,0.11761474609375,,735259,688,865,1761763624422472
fasta,cpp,O3,internal,7,189860231,14.71881103515625,12.60614013671875,,0.1197509765625,,682397,356,380,1761763624612335
fasta,cpp,O3,internal,8,188781143,14.64166259765625,12.525146484375,,0.1192626953125,,727865,387,888,1761763624801120
fasta,cpp,O3,internal,9,186713497,14.56048583984375,12.4603271484375,,0.12103271484375,,655151,752,412,1761763624987836
fasta,cpp,O3,internal,10,187622450,14.33154296875,12.29364013671875,,0.11810302734375,,621658,583,895,1761763625175458
fasta,cpp,O3,internal,11,187341420,14.05181884765625,11.92376708984375,,0.1190185546875,,669977,407,421,1761763625362809
fasta,cpp,O3,internal,12,189362099,14.5267333984375,12.45281982421875,,0.11907958984375,,698867,415,720,1761763625552173
fasta,cpp,O3,internal,13,186311192,14.2037353515625,12.1522216796875,,0.11749267578125,,673800,455,412,1761763625738488
fasta,cpp,O3,internal,14,186121462,14.48052978515625,12.35614013671875,,0.118408203125,,714424,387,893,1761763625924614
fasta,cpp,O3,internal,15,185735982,14.33795166015625,12.3306884765625,,0.116943359375,,665834,532,482,1761763626110353
fasta,cpp,O3,internal,16,187103841,14.11639404296875,12.04144287109375,,0.1181640625,,683738,374,453,1761763626297455
fasta,cpp,O3,internal,17,186796978,14.319091796875,12.23602294921875,,0.11846923828125,,676978,410,443,1761763626484260
fasta,cpp,O3,internal,18,188485409,14.57208251953125,12.43359375,,0.119140625,,697193,489,756,1761763626672750
fasta,cpp,O3,internal,19,187589531,14.37823486328125,12.33978271484375,,0.1182861328125,,665138,501,415,1761763626860342
fasta,cpp,O3,internal,20,190305981,14.6309814453125,12.4666748046875,,0.12060546875,,733602,408,966,1761763627050653
fasta,cpp,O3,internal,21,185414306,14.41217041015625,12.37994384765625,,0.11676025390625,,654695,804,749,1761763627236071
fasta,cpp,O3,internal,22,186969886,14.914794921875,12.837158203125,,0.1348876953125,,719908,530,781,1761763627423046
fasta,cpp,O3,internal,23,187304005,14.82940673828125,12.766357421875,,0.13726806640625,,725793,315,798,1761763627610353
fasta,cpp,O3,internal,24,187909510,14.85723876953125,12.766845703125,,0.1290283203125,,728608,476,877,1761763627798265
fasta,cpp,O3,internal,25,187794218,14.6981201171875,12.5953369140625,,0.1429443359375,,689883,411,468,1761763627986067
fasta,cpp,O3,internal,26,185484408,14.5374755859375,12.43865966796875,,0.13739013671875,,716683,624,885,1761763628171551
fasta,cpp,O3,internal,27,187544798,14.87200927734375,12.8306884765625,,0.12994384765625,,610767,1023,533,1761763628359098
fasta,cpp,O3,internal,28,188865322,15.288330078125,13.1732177734375,,0.14361572265625,,590381,596,307,1761763628547966
fasta,cpp,O3,internal,29,188036946,14.91607666015625,12.830810546875,,0.13604736328125,,699728,556,510,1761763628736010
fasta,cpp,O3,internal,30,185908745,14.506591796875,12.43743896484375,,0.12872314453125,,706155,416,943,1761763628921924
fasta,cpp,O3,internal,31,186870289,14.65289306640625,12.5615234375,,0.14453125,,723106,600,931,1761763629108795
fasta,cpp,O3,internal,32,187693434,14.89996337890625,12.79345703125,,0.13287353515625,,699256,748,553,1761763629296493
fasta,cpp,O3,internal,33,188148737,14.8294677734375,12.7471923828125,,0.13214111328125,,683138,406,522,1761763629484645
fasta,cpp,O3,internal,34,187585509,15.08038330078125,13.03704833984375,,0.145263671875,,686694,426,492,1761763629672236
fasta,cpp,O3,internal,35,190090894,14.68707275390625,12.58209228515625,,0.12835693359375,,715150,562,653,1761763629862330
fasta,cpp,O3,internal,36,185869426,14.67596435546875,12.66790771484375,,0.14056396484375,,669434,921,1702,1761763630048203
fasta,cpp,O3,internal,37,187617075,14.78399658203125,12.66876220703125,,0.13824462890625,,701795,583,516,1761763630235823
fasta,cpp,O3,internal,38,186632221,14.82891845703125,12.7271728515625,,0.1458740234375,,732115,431,1019,1761763630422455
fasta,cpp,O3,internal,39,186956047,14.673095703125,12.587158203125,,0.14593505859375,,726143,690,719,1761763630609411
fasta,cpp,O3,internal,40,187499477,15.14093017578125,13.104248046875,,0.14544677734375,,681330,480,514,1761763630796921
fasta,cpp,O3,internal,41,183472045,15.08001708984375,12.983642578125,,0.14227294921875,,681512,482,464,1761763630980397
fasta,cpp,O3,internal,42,184217434,15.17596435546875,13.143310546875,,0.14385986328125,,667329,473,469,1761763631164618
fasta,cpp,O3,internal,43,184495070,14.83123779296875,12.8084716796875,,0.13616943359375,,694697,604,522,1761763631349115
fasta,cpp,O3,internal,44,184694127,14.8070068359375,12.73724365234375,,0.1446533203125,,727274,556,964,1761763631533814
fasta,cpp,O3,internal,45,184955134,14.97149658203125,12.90936279296875,,0.14453125,,682321,904,850,1761763631718772
fasta,cpp,O3,internal,46,186929540,14.8394775390625,12.7552490234375,,0.14569091796875,,661333,527,1295,1761763631905706
fasta,cpp,O3,internal,47,187366013,14.91473388671875,12.85272216796875,,0.14227294921875,,735192,408,1214,1761763632093074
fasta,cpp,O3,internal,48,186661574,14.55169677734375,12.448486328125,,0.14288330078125,,732284,401,962,1761763632279742
fasta,cpp,O3,internal,49,189810088,15.1827392578125,13.06793212890625,,0.147705078125,,659041,682,377,1761763632469555
fasta,cpp,O3,internal,50,183403585,14.8056640625,12.79302978515625,,0.14031982421875,,722416,770,823,1761763632652960
fasta,cpp,O3,external,1,189493308,14.2069091796875,12.13885498046875,,0.12030029296875,,688586,641,492,1761763694902360
fasta,cpp,O3,external,2,189790554,14.5732421875,12.4739990234375,,0.11993408203125,,682217,375,478,1761763695212142
fasta,cpp,O3,external,3,188126165,14.37823486328125,12.312744140625,,0.1187744140625,,695401,402,773,1761763695523408
fasta,cpp,O3,external,4,188751174,14.12017822265625,12.0255126953125,,0.11944580078125,,683243,499,409,1761763695830967
fasta,cpp,O3,external,5,188102106,14.023193359375,11.9505615234375,,0.118896484375,,688220,520,433,1761763696141008
fasta,cpp,O3,external,6,188878410,14.3013916015625,12.20355224609375,,0.1192626953125,,700837,502,893,1761763696449710
fasta,cpp,O3,external,7,189011310,14.36676025390625,12.26416015625,,0.119384765625,,698392,320,839,1761763696759551
fasta,cpp,O3,external,8,186534591,14.2618408203125,12.16339111328125,,0.11859130859375,,674075,460,399,1761763697062506
fasta,cpp,O3,external,9,189350480,14.51934814453125,12.44732666015625,,0.11895751953125,,695613,337,842,1761763697429939
fasta,cpp,O3,external,10,187916684,14.378662109375,12.36846923828125,,0.11810302734375,,681300,371,424,1761763697739315
fasta,cpp,O3,external,11,187037377,14.2344970703125,12.15716552734375,,0.11865234375,,675617,391,421,1761763698050566
fasta,cpp,O3,external,12,184679940,14.4920654296875,12.42626953125,,0.1199951171875,,683258,685,576,1761763698370323
fasta,cpp,O3,external,13,188969550,14.52276611328125,12.4893798828125,,0.1187744140625,,723798,351,810,1761763698697134
fasta,cpp,O3,external,14,188446803,14.35748291015625,12.2962646484375,,0.11871337890625,,677645,356,397,1761763699018844
fasta,cpp,O3,external,15,188386601,14.22589111328125,12.1654052734375,,0.1190185546875,,677999,368,454,1761763699334671
fasta,cpp,O3,external,16,189202447,14.39202880859375,12.256591796875,,0.120361328125,,666735,521,395,1761763699644299
fasta,cpp,O3,external,17,188349483,14.4613037109375,12.40142822265625,,0.11859130859375,,684435,422,402,1761763699953926
fasta,cpp,O3,external,18,187124718,14.12237548828125,12.06610107421875,,0.1185302734375,,690840,535,529,1761763700273843
fasta,cpp,O3,external,19,186926842,14.146728515625,12.08489990234375,,0.1182861328125,,675954,349,628,1761763700580840
fasta,cpp,O3,external,20,189010762,14.37872314453125,12.27606201171875,,0.11962890625,,700686,448,868,1761763700889300
fasta,cpp,O3,external,21,187224240,14.05078125,11.97705078125,,0.11846923828125,,684413,339,549,1761763701196370
fasta,cpp,O3,external,22,188108533,14.42303466796875,12.3355712890625,,0.118896484375,,683109,394,530,1761763701507438
fasta,cpp,O3,external,23,188060779,14.36639404296875,12.29498291015625,,0.119140625,,680870,383,597,1761763701812645
fasta,cpp,O3,external,24,186805897,14.2442626953125,12.2249755859375,,0.11773681640625,,691415,368,635,1761763702120968
fasta,cpp,O3,external,25,191323717,14.53662109375,12.426513671875,,0.1204833984375,,684891,430,421,1761763702433409
fasta,cpp,O3,external,26,189443711,14.29779052734375,12.2364501953125,,0.11932373046875,,682603,369,565,1761763702749842
fasta,cpp,O3,external,27,190268146,14.48492431640625,12.39862060546875,,0.119873046875,,681701,316,510,1761763703062619
fasta,cpp,O3,external,28,185203150,14.134033203125,12.1090087890625,,0.1199951171875,,686309,611,679,1761763703367922
fasta,cpp,O3,external,29,186163332,14.32830810546875,12.28814697265625,,0.11810302734375,,697565,403,690,1761763703685884
fasta,cpp,O3,external,30,188546548,14.36041259765625,12.3009033203125,,0.11865234375,,671975,420,407,1761763704005648
fasta,cpp,O3,external,31,188709113,14.219970703125,12.10882568359375,,0.1199951171875,,679530,534,505,1761763704312298
fasta,cpp,O3,external,32,187760652,14.2252197265625,12.1912841796875,,0.11798095703125,,723769,434,1230,1761763705897682
fasta,cpp,O3,external,33,188877938,14.1256103515625,12.019287109375,,0.11962890625,,682220,492,441,1761763706205106
fasta,cpp,O3,external,34,186141048,14.30908203125,12.25701904296875,,0.11767578125,,672497,491,408,1761763706520422
fasta,cpp,O3,external,35,187438666,14.23480224609375,12.18243408203125,,0.1181640625,,681748,352,379,1761763706840356
fasta,cpp,O3,external,36,186706215,14.24298095703125,12.16839599609375,,0.11822509765625,,680208,514,414,1761763707159359
fasta,cpp,O3,external,37,185725244,14.39935302734375,12.32427978515625,,0.11773681640625,,674210,387,388,1761763707471942
fasta,cpp,O3,external,38,187282753,14.0906982421875,11.97955322265625,,0.1190185546875,,692924,366,388,1761763707783811
fasta,cpp,O3,external,39,187106921,14.03009033203125,11.9542236328125,,0.118408203125,,725830,368,1169,1761763708088938
fasta,cpp,O3,external,40,186939328,14.26947021484375,12.20574951171875,,0.120849609375,,676487,487,418,1761763708401337
fasta,cpp,O3,external,41,189842438,14.3604736328125,12.24615478515625,,0.12030029296875,,691668,394,409,1761763708729876
fasta,cpp,O3,external,42,186682963,14.10040283203125,12.07843017578125,,0.1177978515625,,680319,510,428,1761763709045474
fasta,cpp,O3,external,43,185680137,14.09735107421875,12.0892333984375,,0.1175537109375,,723654,499,1099,1761763709351458
fasta,cpp,O3,external,44,186902402,14.37921142578125,12.29779052734375,,0.118408203125,,705045,363,840,1761763709664875
fasta,cpp,O3,external,45,187121655,14.21209716796875,12.1397705078125,,0.11846923828125,,667698,467,415,1761763709977777
fasta,cpp,O3,external,46,187137734,13.97576904296875,11.92742919921875,,0.1182861328125,,688822,370,799,1761763710290603
fasta,cpp,O3,external,47,189261284,14.4954833984375,12.40899658203125,,0.11944580078125,,666110,491,410,1761763710603982
fasta,cpp,O3,external,48,187574750,14.345947265625,12.29541015625,,0.11822509765625,,686327,587,489,1761763710925101
fasta,cpp,O3,external,49,188181277,14.4390869140625,12.3607177734375,,0.11871337890625,,664631,381,379,1761763711232709
fasta,cpp,O3,external,50,188077971,14.28411865234375,12.1993408203125,,0.11895751953125,,623465,464,808,1761763711538809
reverse-complement,cs,Release,internal,1,48292831,4.34674072265625,3.81085205078125,,0.069091796875,,245815,1210,390,1761812362484458
reverse-complement,cs,Release,internal,2,47598595,3.95111083984375,3.385986328125,,0.06634521484375,,186162,800,42,1761812362532071
reverse-complement,cs,Release,internal,3,34018490,2.94549560546875,2.55322265625,,0.0577392578125,,317870,841,1799,1761812362566092
reverse-complement,cs,Release,internal,4,34067156,2.93310546875,2.5445556640625,,0.0577392578125,,325661,640,1911,1761812362600163
reverse-complement,cs,Release,internal,5,33995434,2.93853759765625,2.54742431640625,,0.0587158203125,,323650,652,1910,1761812362634164
reverse-complement,cs,Release,internal,6,34057079,2.95611572265625,2.5662841796875,,0.0579833984375,,320453,741,1910,1761812362668226
reverse-complement,cs,Release,internal,7,34002887,3.0775146484375,2.68572998046875,,0.05804443359375,,322114,537,2041,1761812362702230
reverse-complement,cs,Release,internal,8,37228649,3.387451171875,2.9744873046875,,0.06146240234375,,253393,772,1041,1761812362739458
reverse-complement,cs,Release,internal,9,33859895,3.1387939453125,2.73883056640625,,0.05694580078125,,153514,801,338,1761812362773326
reverse-complement,cs,Release,internal,10,36131234,3.1121826171875,2.70556640625,,0.058349609375,,186059,562,152,1761812362809457
reverse-complement,cs,Release,internal,11,33972065,2.986328125,2.591796875,,0.0574951171875,,299560,694,1913,1761812362843428
reverse-complement,cs,Release,internal,12,33997996,2.9541015625,2.55987548828125,,0.05755615234375,,307826,568,1941,1761812362877430
reverse-complement,cs,Release,internal,13,34178606,2.953857421875,2.56939697265625,,0.05694580078125,,308024,691,2008,1761812362911624
reverse-complement,cs,Release,internal,14,33927496,2.96392822265625,2.56890869140625,,0.0576171875,,307914,716,1998,1761812362945555
reverse-complement,cs,Release,internal,15,33998557,2.954345703125,2.5604248046875,,0.057861328125,,300201,657,2001,1761812362979556
reverse-complement,cs,Release,internal,16,34000403,2.947509765625,2.5604248046875,,0.05755615234375,,303936,492,1931,1761812363013559
reverse-complement,cs,Release,internal,17,33925792,2.936767578125,2.541748046875,,0.05718994140625,,303817,626,1968,1761812363047488
reverse-complement,cs,Release,internal,18,33905245,2.96630859375,2.57183837890625,,0.05755615234375,,280248,699,1690,1761812363081395
reverse-complement,cs,Release,internal,19,34221099,2.9775390625,2.59014892578125,,0.05718994140625,,306779,820,1937,1761812363115621
reverse-complement,cs,Release,internal,20,34064506,2.93994140625,2.55517578125,,0.0570068359375,,312485,578,1978,1761812363149690
reverse-complement,cs,Release,internal,21,37746809,3.2099609375,2.761962890625,,0.061279296875,,341284,559,2188,1761812363187430
reverse-complement,cs,Release,internal,22,34113583,2.938232421875,2.5567626953125,,0.05633544921875,,307955,599,2044,1761812363221557
reverse-complement,cs,Release,internal,23,35255585,3.051025390625,2.661376953125,,0.05816650390625,,233995,816,673,1761812363256813
reverse-complement,cs,Release,internal,24,33797690,3.011962890625,2.67657470703125,,0.0562744140625,,166503,580,65,1761812363290618
reverse-complement,cs,Release,internal,25,33847542,3.0950927734375,2.69512939453125,,0.05743408203125,,169056,774,85,1761812363324460
reverse-complement,cs,Release,internal,26,33780410,2.93927001953125,2.53741455078125,,0.0562744140625,,349724,704,874,1761812363358229
reverse-complement,cs,Release,internal,27,33868824,2.911376953125,2.5123291015625,,0.0567626953125,,349721,459,834,1761812363392104
reverse-complement,cs,Release,internal,28,33642947,2.84381103515625,2.495361328125,,0.05535888671875,,330949,517,548,1761812363425754
reverse-complement,cs,Release,internal,29,33936319,2.87103271484375,2.5325927734375,,0.05560302734375,,341897,523,835,1761812363459692
reverse-complement,cs,Release,internal,30,33751071,2.863037109375,2.5147705078125,,0.05535888671875,,325559,483,740,1761812363493441
reverse-complement,cs,Release,internal,31,33785136,2.923095703125,2.5235595703125,,0.05694580078125,,330805,472,757,1761812363527238
reverse-complement,cs,Release,internal,32,33858470,2.90667724609375,2.51055908203125,,0.05755615234375,,350290,530,817,1761812363561100
reverse-complement,cs,Release,internal,33,33864419,2.91387939453125,2.51715087890625,,0.05584716796875,,354409,433,912,1761812363594969
reverse-complement,cs,Release,internal,34,33920264,2.933837890625,2.53851318359375,,0.0560302734375,,346254,501,903,1761812363628895
reverse-complement,cs,Release,internal,35,33861462,2.86114501953125,2.5206298828125,,0.0546875,,360132,488,895,1761812363662760
reverse-complement,cs,Release,internal,36,47546075,3.7032470703125,3.1947021484375,,0.0650634765625,,484291,583,1136,1761812363710312
reverse-complement,cs,Release,internal,37,33773108,2.91650390625,2.5186767578125,,0.05718994140625,,342590,501,879,1761812363744091
reverse-complement,cs,Release,internal,38,33944221,2.91546630859375,2.521484375,,0.05560302734375,,358325,427,875,1761812363778038
reverse-complement,cs,Release,internal,39,33654161,2.85302734375,2.50360107421875,,0.054931640625,,350182,502,894,1761812363811696
reverse-complement,cs,Release,internal,40,33742437,2.85272216796875,2.5072021484375,,0.05535888671875,,345344,517,808,1761812363845437
reverse-complement,cs,Release,internal,41,33860945,2.92059326171875,2.5257568359375,,0.056396484375,,329240,509,581,1761812363879310
reverse-complement,cs,Release,internal,42,33778267,2.91839599609375,2.515869140625,,0.05706787109375,,327323,580,746,1761812363913092
reverse-complement,cs,Release,internal,43,33737497,2.9359130859375,2.5316162109375,,0.056884765625,,350580,413,816,1761812363946833
reverse-complement,cs,Release,internal,44,33786589,2.97802734375,2.64263916015625,,0.058349609375,,349903,508,491,1761812363980625
reverse-complement,cs,Release,internal,45,33859676,3.00140380859375,2.65716552734375,,0.05902099609375,,359311,547,922,1761812364014488
reverse-complement,cs,Release,internal,46,34494829,3.15643310546875,2.72686767578125,,0.0621337890625,,229242,737,434,1761812364049005
reverse-complement,cs,Release,internal,47,33864888,3.20587158203125,2.80108642578125,,0.06097412109375,,226970,890,386,1761812364082875
reverse-complement,cs,Release,internal,48,34500143,3.13140869140625,2.7637939453125,,0.06024169921875,,344938,653,855,1761812364117362
reverse-complement,cs,Release,internal,49,47862389,3.965087890625,3.404052734375,,0.0723876953125,,482133,501,1284,1761812364165231
reverse-complement,cs,Release,internal,50,33830336,3.27410888671875,2.8760986328125,,0.060791015625,,171797,670,173,1761812364199070
reverse-complement,cs,Release,external,1,58855695,4.75146484375,4.07269287109375,,0.0787353515625,,439983,929,714,1761812426154246
reverse-complement,cs,Release,external,2,48497661,4.3616943359375,3.780517578125,,0.0709228515625,,322924,946,1123,1761812426370161
reverse-complement,cs,Release,external,3,48386001,4.1591796875,3.57666015625,,0.07073974609375,,450783,869,2546,1761812426580928
reverse-complement,cs,Release,external,4,48570107,3.4007568359375,2.8768310546875,,0.0648193359375,,310196,810,1078,1761812426789451
reverse-complement,cs,Release,external,5,48239936,3.545654296875,3.00994873046875,,0.06439208984375,,194477,737,57,1761812426996711
reverse-complement,cs,Release,external,6,47576963,3.481689453125,2.9674072265625,,0.06488037109375,,191036,868,164,1761812427202744
reverse-complement,cs,Release,external,7,47803264,3.48388671875,2.93670654296875,,0.06463623046875,,216779,864,518,1761812427426134
reverse-complement,cs,Release,external,8,48798150,3.44268798828125,2.92449951171875,,0.06414794921875,,266060,883,737,1761812427634715
reverse-complement,cs,Release,external,9,50923094,3.406005859375,2.8284912109375,,0.0673828125,,252187,707,283,1761812427843584
reverse-complement,cs,Release,external,10,48726128,3.56561279296875,3.00396728515625,,0.06494140625,,211004,703,232,1761812428056197
reverse-complement,cs,Release,external,11,48073224,3.5501708984375,3.00848388671875,,0.06414794921875,,207846,816,128,1761812428268096
reverse-complement,cs,Release,external,12,48991104,3.3011474609375,2.74603271484375,,0.065185546875,,475767,697,2543,1761812428481056
reverse-complement,cs,Release,external,13,48138196,3.37939453125,2.838134765625,,0.06494140625,,362068,603,1869,1761812428690726
reverse-complement,cs,Release,external,14,47468788,3.46881103515625,2.9111328125,,0.0657958984375,,259349,876,665,1761812428896002
reverse-complement,cs,Release,external,15,48601546,3.5364990234375,3.01177978515625,,0.06390380859375,,202493,1036,332,1761812429102580
reverse-complement,cs,Release,external,16,47704283,3.5166015625,2.96551513671875,,0.06524658203125,,195936,648,117,1761812429322808
reverse-complement,cs,Release,external,17,50523425,3.61907958984375,3.06719970703125,,0.06671142578125,,213405,883,141,1761812429534293
reverse-complement,cs,Release,external,18,48193564,3.34033203125,2.8006591796875,,0.06494140625,,438913,729,2114,1761812429753229
reverse-complement,cs,Release,external,19,48563721,3.49285888671875,2.9644775390625,,0.06439208984375,,199512,934,124,1761812429961353
reverse-complement,cs,Release,external,20,49774805,3.51373291015625,2.9443359375,,0.06573486328125,,248002,888,233,1761812430173119
