scenario,language,test,mode,iteration,time,pkg,cores,gpu,dram,psys,cycles,cache_misses,branch_misses,ended
regex-redux,cs,Release,external,27,7317269411,96.05084228515625,15.0543212890625,,4.59539794921875,,14606013,6062,10883,1761817500079245
regex-redux,cs,Release,external,28,7300720466,95.4718017578125,14.663818359375,,4.55224609375,,14492013,5046,3352,1761817508102021
regex-redux,cs,Release,external,29,7121609435,93.5196533203125,14.695068359375,,4.46405029296875,,14451515,4795,17611,1761817515944351
regex-redux,cs,Release,external,30,7083597653,93.47186279296875,15.0667724609375,,4.4420166015625,,14802124,4622,5563,1761817523749609
regex-redux,cs,Release,external,31,7262484317,95.35699462890625,14.95751953125,,4.54241943359375,,14328045,5019,7493,1761817531729306
regex-redux,cs,Release,external,32,7072105685,93.07568359375,14.80145263671875,,4.4285888671875,,14239729,5070,5018,1761817539516947
regex-redux,cs,Release,external,33,7025713156,92.65753173828125,14.8853759765625,,4.40325927734375,,13757590,4578,4694,1761817547266169
regex-redux,cs,Release,external,34,7029400132,92.8724365234375,15.05926513671875,,4.396728515625,,13945945,5345,13132,1761817555017695
regex-redux,cs,Release,external,35,7137296145,94.20086669921875,15.19183349609375,,4.509033203125,,13987373,6272,2076,1761817562876759
regex-redux,cs,Release,external,36,7047057915,93.04962158203125,15.04766845703125,,4.41473388671875,,13532490,4104,9387,1761817570641741
regex-redux,cs,Release,external,37,7164868400,94.28790283203125,14.9764404296875,,4.46759033203125,,14556074,4968,22222,1761817578530794
regex-redux,cs,Release,external,38,7169623938,94.34686279296875,14.99029541015625,,4.48590087890625,,14617467,4385,3468,1761817586415299
regex-redux,cs,Release,external,39,7067478995,93.18212890625,14.9481201171875,,4.4388427734375,,14029048,5166,5436,1761817594194009
regex-redux,cs,Release,external,40,7225211131,95.009521484375,15.031982421875,,4.5157470703125,,14418601,4643,4689,1761817602136826
regex-redux,cs,Release,external,41,7505506531,98.2373046875,15.1512451171875,,4.65826416015625,,14971053,4799,4154,1761817610362801
regex-redux,cs,Release,external,42,7066951458,93.0245361328125,14.79345703125,,4.435791015625,,14148390,5775,11070,1761817618149793
regex-redux,cs,Release,external,43,7212251786,94.79498291015625,14.96075439453125,,4.51422119140625,,14037807,4739,1180,1761817626084232
regex-redux,cs,Release,external,44,7102236809,93.59765625,14.97607421875,,4.44305419921875,,13941062,4884,8488,1761817633910169
regex-redux,cs,Release,external,45,7037705503,93.097412109375,15.18603515625,,4.420166015625,,13951635,4932,11106,1761817641665552
regex-redux,cs,Release,external,46,7028340882,92.49578857421875,14.69073486328125,,4.4188232421875,,14113451,4672,18692,1761817649415110
regex-redux,cs,Release,external,47,7215190994,94.94757080078125,15.07171630859375,,4.5489501953125,,15320054,5697,19199,1761817657345886
regex-redux,cs,Release,external,48,7054313042,92.75665283203125,14.667724609375,,4.42633056640625,,13649211,4751,4270,1761817665127286
regex-redux,cs,Release,external,49,7040742189,92.684326171875,14.7353515625,,4.4044189453125,,14631863,4674,19715,1761817672886040
regex-redux,cs,Release,external,50,7150378024,93.84637451171875,14.68572998046875,,4.51617431640625,,14044251,5505,7015,1761817680755450
fannkuch-redux,cs,server,internal,1,33898407966,470.36798095703125,95.17864990234375,,18.8873291015625,,37222286,1791,3344,1761817782094569
fannkuch-redux,cs,server,internal,2,33666122721,467.19744873046875,94.573486328125,,18.7454833984375,,37368584,1336,3218,1761817815760742
fannkuch-redux,cs,server,internal,3,33654828937,467.04229736328125,94.51544189453125,,18.7376708984375,,36621109,1059,3012,1761817849415580
fannkuch-redux,cs,server,internal,4,33645585824,466.98272705078125,94.546875,,18.73284912109375,,36636948,1155,3293,1761817883061190
fannkuch-redux,cs,server,internal,5,33670726629,467.24713134765625,94.53887939453125,,18.74676513671875,,36848885,951,3303,1761817916731924
fannkuch-redux,cs,server,internal,6,33659896505,467.10302734375,94.52496337890625,,18.73907470703125,,36343949,975,3231,1761817950391841
fannkuch-redux,cs,server,internal,7,33657436229,467.05426025390625,94.503173828125,,18.73907470703125,,36365880,1063,3348,1761817984049278
fannkuch-redux,cs,server,internal,8,33649856471,466.99957275390625,94.50860595703125,,18.7344970703125,,35695918,1006,3178,1761818017699176
fannkuch-redux,cs,server,internal,9,33653857248,467.06134033203125,94.5445556640625,,18.743408203125,,36054265,1260,3743,1761818051353048
fannkuch-redux,cs,server,internal,10,33644820931,466.92626953125,94.509033203125,,18.7342529296875,,36310817,1107,3659,1761818084997889
fannkuch-redux,cs,server,internal,11,33681976869,467.4974365234375,94.66339111328125,,18.7579345703125,,35920754,1531,3401,1761818118679878
fannkuch-redux,cs,server,internal,12,33667679941,467.63714599609375,94.97869873046875,,18.74615478515625,,35929905,1237,3293,1761818152347576
fannkuch-redux,cs,server,internal,13,33729081529,468.36053466796875,95.01678466796875,,18.7830810546875,,36419770,1455,3536,1761818186076674
fannkuch-redux,cs,server,internal,14,33683181444,467.5772705078125,94.74688720703125,,18.75408935546875,,36593594,1217,3206,1761818219759866
fannkuch-redux,cs,server,internal,15,33644633584,467.07672119140625,94.65960693359375,,18.732666015625,,36612005,1045,3204,1761818253404521
fannkuch-redux,cs,server,internal,16,33654157484,467.11663818359375,94.61248779296875,,18.73773193359375,,37434544,1073,3984,1761818287058697
fannkuch-redux,cs,server,internal,17,33671493943,467.23486328125,94.5421142578125,,18.75274658203125,,36661817,1345,3349,1761818320730205
fannkuch-redux,cs,server,internal,18,33690015209,467.6160888671875,94.683837890625,,18.76458740234375,,35891342,1252,3011,1761818354420245
fannkuch-redux,cs,server,internal,19,33648712811,466.97772216796875,94.51318359375,,18.7274169921875,,35741130,887,2997,1761818388068992
fannkuch-redux,cs,server,internal,20,33672434317,467.26593017578125,94.53387451171875,,18.74249267578125,,35686276,818,3215,1761818421741419
fannkuch-redux,cs,server,internal,21,33651753112,466.9908447265625,94.50653076171875,,18.7294921875,,35634888,847,3181,1761818455393206
fannkuch-redux,cs,server,internal,22,33646018475,466.97021484375,94.55224609375,,18.72808837890625,,36131392,1258,3316,1761818489039243
fannkuch-redux,cs,server,internal,23,33669639560,467.41436767578125,94.7330322265625,,18.7388916015625,,37051585,958,3047,1761818522708920
fannkuch-redux,cs,server,internal,24,33658898738,467.06988525390625,94.5084228515625,,18.7320556640625,,36266490,789,3104,1761818556367836
fannkuch-redux,cs,server,internal,25,33650312405,467.05975341796875,94.5792236328125,,18.72821044921875,,36498565,715,3134,1761818590018166
fannkuch-redux,cs,server,internal,26,33653787825,467.100341796875,94.59124755859375,,18.72955322265625,,35679406,803,3217,1761818623671967
fannkuch-redux,cs,server,internal,27,33660642121,467.1390380859375,94.55767822265625,,18.7325439453125,,37293859,824,2785,1761818657332621
fannkuch-redux,cs,server,internal,28,33649057072,466.9456787109375,94.487548828125,,18.727294921875,,36162379,829,3263,1761818690981695
fannkuch-redux,cs,server,internal,29,33666204609,467.1712646484375,94.522216796875,,18.7406005859375,,35769186,1036,3374,1761818724647922
fannkuch-redux,cs,server,internal,30,33698947687,467.65869140625,94.64471435546875,,18.75604248046875,,35853301,902,3281,1761818758346880
fannkuch-redux,cs,server,internal,31,33682646118,467.45233154296875,94.61370849609375,,18.7496337890625,,36794046,1312,3869,1761818792029539
fannkuch-redux,cs,server,internal,32,33681344552,467.4122314453125,94.58746337890625,,18.7490234375,,36478754,1281,3312,1761818825710906
fannkuch-redux,cs,server,internal,33,33649247574,466.93768310546875,94.47357177734375,,18.7266845703125,,36501704,963,2935,1761818859360169
fannkuch-redux,cs,server,internal,34,33656835092,467.06103515625,94.5030517578125,,18.73126220703125,,36012859,879,2975,1761818893017021
fannkuch-redux,cs,server,internal,35,33667127933,467.17669677734375,94.50640869140625,,18.73675537109375,,36477275,1068,3225,1761818926684170
fannkuch-redux,cs,server,internal,36,33706879060,467.77276611328125,94.66839599609375,,18.77587890625,,36195706,1540,3398,1761818960391058
fannkuch-redux,cs,server,internal,37,33636299189,466.77960205078125,94.45855712890625,,18.72015380859375,,36267946,861,3300,1761818994027355
fannkuch-redux,cs,server,internal,38,33669294219,467.21319580078125,94.51983642578125,,18.7391357421875,,36198416,713,3256,1761819027696694
fannkuch-redux,cs,server,internal,39,33647316526,466.91839599609375,94.48419189453125,,18.72711181640625,,36150687,921,2911,1761819061344020
fannkuch-redux,cs,server,internal,40,33650166591,467.01885986328125,94.5479736328125,,18.73028564453125,,36429184,937,2989,1761819094994203
fannkuch-redux,cs,server,internal,41,33649436449,466.9376220703125,94.49127197265625,,18.726318359375,,35814196,835,3157,1761819128643675
fannkuch-redux,cs,server,internal,42,33653884941,467.073974609375,94.56085205078125,,18.729736328125,,35895673,901,3509,1761819162297575
fannkuch-redux,cs,server,internal,43,33666360519,467.21826171875,94.55712890625,,18.73809814453125,,36105904,957,3421,1761819195963949
fannkuch-redux,cs,server,internal,44,33654103351,467.03472900390625,94.50006103515625,,18.72943115234375,,35483763,862,3260,1761819229618078
fannkuch-redux,cs,server,internal,45,33722160132,467.9620361328125,94.680419921875,,18.77886962890625,,36310080,1428,3036,1761819263340236
fannkuch-redux,cs,server,internal,46,33666750648,467.196533203125,94.510009765625,,18.73895263671875,,37168637,974,3294,1761819297007025
fannkuch-redux,cs,server,internal,47,33663432256,467.19915771484375,94.54693603515625,,18.73773193359375,,36830023,989,3733,1761819330670452
fannkuch-redux,cs,server,internal,48,33701382406,467.6990966796875,94.6336669921875,,18.757080078125,,35453798,975,3118,1761819364371865
fannkuch-redux,cs,server,internal,49,33650044343,466.95379638671875,94.47161865234375,,18.72705078125,,36146958,914,3259,1761819398021936
fannkuch-redux,cs,server,internal,50,33656008780,467.04412841796875,94.49383544921875,,18.73193359375,,35661319,891,3034,1761819431677952
fannkuch-redux,cs,server,external,1,34457159806,478.2420654296875,96.818359375,,19.21600341796875,,38246767,2543,5067,1761819542670697
fannkuch-redux,cs,server,external,2,33913019223,470.5870361328125,95.1915283203125,,18.8876953125,,36468449,1583,4932,1761819576705873
fannkuch-redux,cs,server,external,3,34193766662,474.421142578125,95.916259765625,,19.04119873046875,,37249116,1406,3586,1761819611022615
fannkuch-redux,cs,server,external,4,33883625847,470.15533447265625,95.0906982421875,,18.87017822265625,,36401829,1677,3261,1761819645028712
fannkuch-redux,cs,server,external,5,33883532548,470.15057373046875,95.08203125,,18.8702392578125,,36298805,1654,4397,1761819679034373
fannkuch-redux,cs,server,external,6,33855376136,469.74310302734375,94.97869873046875,,18.8544921875,,36492873,1553,2335,1761819713012538
fannkuch-redux,cs,server,external,7,33924870973,470.75689697265625,95.22943115234375,,18.891845703125,,36861706,1465,2673,1761819747059874
fannkuch-redux,cs,server,external,8,33886995052,470.221435546875,95.1295166015625,,18.87554931640625,,37166505,1629,3912,1761819781070000
fannkuch-redux,cs,server,external,9,33896804802,470.38934326171875,95.18194580078125,,18.8782958984375,,36540068,1827,4469,1761819815089328
fannkuch-redux,cs,server,external,10,33917307858,470.73614501953125,95.2991943359375,,18.88897705078125,,37182931,1795,1752,1761819849129287
fannkuch-redux,cs,server,external,11,34202824803,474.59674072265625,96.009033203125,,19.047607421875,,36874735,1763,3865,1761819883454834
fannkuch-redux,cs,server,external,12,33843166981,469.533447265625,94.9312744140625,,18.84930419921875,,36876912,1730,2097,1761819917420940
fannkuch-redux,cs,server,external,13,34218652036,474.7774658203125,96.00665283203125,,19.05706787109375,,37768545,1853,4453,1761819951762036
fannkuch-redux,cs,server,external,14,33955749108,471.16064453125,95.29437255859375,,18.91412353515625,,38751714,2015,3622,1761819985840609
fannkuch-redux,cs,server,external,15,33885446996,470.19097900390625,95.09844970703125,,18.87493896484375,,37043439,1823,3925,1761820019848353
fannkuch-redux,cs,server,external,16,33885919372,470.18035888671875,95.09881591796875,,18.87158203125,,36772360,1664,3326,1761820053857205
fannkuch-redux,cs,server,external,17,33829164712,469.36968994140625,94.90277099609375,,18.8387451171875,,36949784,1570,2510,1761820087809455
fannkuch-redux,cs,server,external,18,33808525841,469.07763671875,94.84942626953125,,18.830078125,,36290446,1583,3307,1761820121740533
fannkuch-redux,cs,server,external,19,33813147734,469.1868896484375,94.90313720703125,,18.82244873046875,,37324829,1051,2469,1761820155678288
fannkuch-redux,cs,server,external,20,33935815736,470.848388671875,95.21795654296875,,18.892333984375,,35732260,1201,3280,1761820189738669
fannkuch-redux,cs,server,external,21,33889365260,470.2230224609375,95.0955810546875,,18.8673095703125,,36080012,1321,3258,1761820223752528
fannkuch-redux,cs,server,external,22,33881485291,470.1363525390625,95.0860595703125,,18.8660888671875,,37255200,1533,3326,1761820257758570
fannkuch-redux,cs,server,external,23,34031920010,472.267822265625,95.574951171875,,18.96539306640625,,36878826,1841,2421,1761820291915076
fannkuch-redux,cs,server,external,24,33804580010,469.06298828125,94.88983154296875,,18.819091796875,,37468983,1374,3054,1761820325844041
fannkuch-redux,cs,server,external,25,33887113647,470.33709716796875,95.232666015625,,18.86468505859375,,36065856,1415,4522,1761820359855503
fannkuch-redux,cs,server,external,26,33909579689,470.57861328125,95.248046875,,18.8751220703125,,37466246,1277,3971,1761820393888964
fannkuch-redux,cs,server,external,27,33862992878,469.8636474609375,95.0426025390625,,18.8497314453125,,37276834,1310,3831,1761820427877274
fannkuch-redux,cs,server,external,28,34192782046,474.51123046875,96.0205078125,,19.0357666015625,,37442782,1274,3324,1761820462194713
fannkuch-redux,cs,server,external,29,34211927932,474.71881103515625,96.02056884765625,,19.04693603515625,,38387133,1552,3196,1761820496531625
fannkuch-redux,cs,server,external,30,34211158831,474.75433349609375,96.05535888671875,,19.04693603515625,,37519718,1327,2983,1761820530867541
fannkuch-redux,cs,server,external,31,33945083029,471.2471923828125,95.50457763671875,,18.899169921875,,37772900,1258,3230,1761820564937629
fannkuch-redux,cs,server,external,32,33877857801,470.025390625,95.0313720703125,,18.85870361328125,,37572034,1142,4478,1761820598939631
fannkuch-redux,cs,server,external,33,33941000647,470.91705322265625,95.21624755859375,,18.8948974609375,,36985140,1164,2351,1761820633005091
fannkuch-redux,cs,server,external,34,33889728040,470.19293212890625,95.07489013671875,,18.86627197265625,,38438985,1459,5434,1761820667018578
fannkuch-redux,cs,server,external,35,33883664594,470.11419677734375,95.04296875,,18.86102294921875,,37044916,1316,3562,1761820701026672
fannkuch-redux,cs,server,external,36,33859500649,469.816650390625,95.0194091796875,,18.84918212890625,,37847363,1329,3868,1761820735010513
fannkuch-redux,cs,server,external,37,33875667896,469.991943359375,95.00927734375,,18.87347412109375,,37428303,1997,2518,1761820769009838
fannkuch-redux,cs,server,external,38,34196318354,474.4908447265625,95.96600341796875,,19.037353515625,,38410270,1456,3756,1761820803330172
fannkuch-redux,cs,server,external,39,34199054502,474.62872314453125,96.0782470703125,,19.03631591796875,,37640326,1151,5856,1761820837653751
fannkuch-redux,cs,server,external,40,33887578883,470.20050048828125,95.0902099609375,,18.86639404296875,,37596480,1520,4930,1761820871665260
fannkuch-redux,cs,server,external,41,33908179945,470.48095703125,95.16278076171875,,18.8831787109375,,37610807,1550,3961,1761820905697331
fannkuch-redux,cs,server,external,42,33866736140,469.93511962890625,95.0677490234375,,18.85205078125,,37773434,1320,3402,1761820939688417
fannkuch-redux,cs,server,external,43,33909928940,470.53643798828125,95.17840576171875,,18.8780517578125,,36748604,1369,4223,1761820973722860
fannkuch-redux,cs,server,external,44,34196654341,474.4503173828125,95.935546875,,19.03558349609375,,36920947,1118,2775,1761821008044505
fannkuch-redux,cs,server,external,45,33833680119,469.4161376953125,94.9012451171875,,18.8358154296875,,40765214,1450,4030,1761821042002277
fannkuch-redux,cs,server,external,46,33826537220,469.31494140625,94.8779296875,,18.8309326171875,,37272880,1530,2441,1761821075953287
fannkuch-redux,cs,server,external,47,34189439662,474.39007568359375,95.94378662109375,,19.0347900390625,,37494792,1415,4442,1761821110267759
fannkuch-redux,cs,server,external,48,33858615502,469.77606201171875,94.99163818359375,,18.8466796875,,38495690,1264,4461,1761821144250999
fannkuch-redux,cs,server,external,49,33880371994,470.109619140625,95.092041015625,,18.86480712890625,,37067797,1306,1986,1761821178255834
fannkuch-redux,cs,server,external,50,34191154172,474.39105224609375,95.94549560546875,,19.03216552734375,,37158143,1265,3950,1761821212572082
mandelbrot,cs,Release,internal,1,13529433410,187.80902099609375,38.08465576171875,,7.57708740234375,,16842309,2844,5337,1761821309546332
mandelbrot,cs,Release,internal,2,12546312602,174.0611572265625,35.2158203125,,7.02294921875,,11377013,1722,859,1761821322092699
mandelbrot,cs,Release,internal,3,12353803279,171.30194091796875,34.59527587890625,,6.92669677734375,,9169401,1915,642,1761821334446520
mandelbrot,cs,Release,internal,4,12351922082,171.242431640625,34.54052734375,,6.90777587890625,,9582190,1661,694,1761821346798454
mandelbrot,cs,Release,internal,5,12265365352,169.7119140625,33.9671630859375,,6.8814697265625,,8275524,1643,665,1761821359063843
mandelbrot,cs,Release,internal,6,12203911584,169.26312255859375,34.20416259765625,,6.81903076171875,,7731391,1373,773,1761821371267784
mandelbrot,cs,Release,internal,7,12267389945,170.14178466796875,34.36767578125,,6.85723876953125,,8407046,1654,696,1761821383535184
mandelbrot,cs,Release,internal,8,12087387162,167.3863525390625,33.60614013671875,,6.7818603515625,,6177880,1709,485,1761821395622583
mandelbrot,cs,Release,internal,9,12134761735,168.06903076171875,33.7618408203125,,6.78192138671875,,6782023,1322,545,1761821407757345
mandelbrot,cs,Release,internal,10,12042460907,166.7244873046875,33.44512939453125,,6.73516845703125,,5769154,1234,473,1761821419799844
mandelbrot,cs,Release,internal,11,12069827479,167.175537109375,33.5968017578125,,6.7666015625,,5960513,1552,522,1761821431869696
mandelbrot,cs,Release,internal,12,12101814564,167.8297119140625,33.89434814453125,,6.76300048828125,,6194284,1473,595,1761821443971517
mandelbrot,cs,Release,internal,13,12114869014,167.91387939453125,33.83642578125,,6.7752685546875,,6770062,1448,575,1761821456086393
mandelbrot,cs,Release,internal,14,12146355387,167.90679931640625,33.4791259765625,,6.81317138671875,,6435200,1594,497,1761821468232776
mandelbrot,cs,Release,internal,15,12046381488,166.5548095703125,33.2427978515625,,6.73626708984375,,5791940,1572,517,1761821480279172
mandelbrot,cs,Release,internal,16,12149408494,168.18572998046875,33.7249755859375,,6.7889404296875,,6985766,1323,690,1761821492428600
mandelbrot,cs,Release,internal,17,12155817499,167.87261962890625,33.34429931640625,,6.818115234375,,6735239,1519,742,1761821504584423
mandelbrot,cs,Release,internal,18,12152406516,168.13580322265625,33.64044189453125,,6.79412841796875,,7226957,1443,484,1761821516736864
mandelbrot,cs,Release,internal,19,12153406240,168.34326171875,33.83709716796875,,6.79241943359375,,6971397,1342,604,1761821528890272
mandelbrot,cs,Release,internal,20,12032718419,166.906494140625,33.728515625,,6.753173828125,,5219970,1536,1324,1761821540923029
mandelbrot,cs,Release,internal,21,12125390267,168.042236328125,33.8421630859375,,6.774658203125,,6951304,1178,480,1761821553048419
mandelbrot,cs,Release,internal,22,12127026270,167.77557373046875,33.55194091796875,,6.7784423828125,,6691553,1283,667,1761821565175463
mandelbrot,cs,Release,internal,23,12125186013,166.94732666015625,32.74981689453125,,6.80230712890625,,6709521,1373,545,1761821577300677
mandelbrot,cs,Release,internal,24,12010000890,165.91253662109375,32.9923095703125,,6.71246337890625,,5358042,1334,411,1761821589310699
mandelbrot,cs,Release,internal,25,12142400044,168.1973876953125,33.818603515625,,6.79107666015625,,7021558,1326,710,1761821601453110
mandelbrot,cs,Release,internal,26,12046671289,166.26806640625,32.93597412109375,,6.754638671875,,5732021,1310,411,1761821613499796
mandelbrot,cs,Release,internal,27,12192618973,168.475830078125,33.5435791015625,,6.81402587890625,,7604467,1248,1081,1761821625692423
mandelbrot,cs,Release,internal,28,12061838096,166.68328857421875,33.1817626953125,,6.74468994140625,,6128655,1467,675,1761821637754268
mandelbrot,cs,Release,internal,29,12030920630,166.25628662109375,33.109130859375,,6.74554443359375,,5218785,1385,913,1761821649785211
mandelbrot,cs,Release,internal,30,11830020413,162.9583740234375,32.0413818359375,,6.6175537109375,,3156467,1559,449,1761821661615245
mandelbrot,cs,Release,internal,31,12002021566,165.859619140625,33.0335693359375,,6.7083740234375,,4811314,1403,549,1761821673617281
mandelbrot,cs,Release,internal,32,11911859272,164.209228515625,32.37652587890625,,6.67950439453125,,3965594,1671,410,1761821685529179
mandelbrot,cs,Release,internal,33,11848200882,163.347900390625,32.2132568359375,,6.627197265625,,3438032,1433,410,1761821697377368
mandelbrot,cs,Release,internal,34,11752858247,162.3160400390625,32.242919921875,,6.5682373046875,,2216853,1293,482,1761821709130254
mandelbrot,cs,Release,internal,35,11773979594,162.5233154296875,32.21563720703125,,6.60906982421875,,2024137,1689,508,1761821720904250
mandelbrot,cs,Release,internal,36,11827469589,163.68756103515625,32.77978515625,,6.60833740234375,,3151280,1166,539,1761821732731754
mandelbrot,cs,Release,internal,37,11692950980,161.62042236328125,32.21343994140625,,6.53326416015625,,1525493,1288,203,1761821744424719
mandelbrot,cs,Release,internal,38,11796303797,162.81591796875,32.266357421875,,6.62200927734375,,1554483,1882,399,1761821756221045
mandelbrot,cs,Release,internal,39,11799947629,162.54705810546875,31.952880859375,,6.594970703125,,2880625,1270,382,1761821768021006
mandelbrot,cs,Release,internal,40,11768108073,162.0479736328125,31.80389404296875,,6.58245849609375,,2275626,1528,388,1761821779789127
mandelbrot,cs,Release,internal,41,11905238477,164.4193115234375,32.64874267578125,,6.67694091796875,,3590171,1555,570,1761821791694369
mandelbrot,cs,Release,internal,42,11791695439,162.61309814453125,32.09600830078125,,6.58905029296875,,2698957,1265,354,1761821803486111
mandelbrot,cs,Release,internal,43,11721991722,161.58978271484375,31.85394287109375,,6.5538330078125,,1847370,1244,317,1761821815208107
mandelbrot,cs,Release,internal,44,11857896024,162.9512939453125,31.7132568359375,,6.65020751953125,,3218347,1460,669,1761821827066020
mandelbrot,cs,Release,internal,45,11726928290,161.4783935546875,31.69927978515625,,6.5576171875,,1874708,1210,459,1761821838792962
mandelbrot,cs,Release,internal,46,11798307676,162.41949462890625,31.83966064453125,,6.5933837890625,,2737387,1408,362,1761821850591271
mandelbrot,cs,Release,internal,47,11809068705,163.06402587890625,32.35589599609375,,6.62347412109375,,2494319,1459,616,1761821862400357
mandelbrot,cs,Release,internal,48,11836807476,163.642822265625,32.64141845703125,,6.61810302734375,,3220584,1295,472,1761821874237195
mandelbrot,cs,Release,internal,49,11713788659,162.21368408203125,32.5670166015625,,6.5447998046875,,1843941,1354,974,1761821885951027
mandelbrot,cs,Release,internal,50,11770460095,162.84112548828125,32.56231689453125,,6.60943603515625,,1711422,1578,355,1761821897721504
mandelbrot,cs,Release,external,1,13200167831,182.2991943359375,36.2303466796875,,7.38775634765625,,15480218,2649,4698,1761821989409008
mandelbrot,cs,Release,external,2,12956898527,179.02447509765625,35.642333984375,,7.24151611328125,,14527486,1702,2395,1761822002575113
mandelbrot,cs,Release,external,3,12921363139,178.65484619140625,35.6649169921875,,7.24224853515625,,13829242,2141,863,1761822015705258
mandelbrot,cs,Release,external,4,12982644064,178.69232177734375,35.01458740234375,,7.25933837890625,,14458303,2163,1327,1761822028894172
mandelbrot,cs,Release,external,5,12945957947,178.6751708984375,35.3848876953125,,7.23931884765625,,13999265,2013,1173,1761822042046878
mandelbrot,cs,Release,external,6,12970966506,177.80706787109375,34.25152587890625,,7.25177001953125,,14156023,1806,1492,1761822055226114
mandelbrot,cs,Release,external,7,12960591771,178.30584716796875,34.8699951171875,,7.2503662109375,,14709256,1996,1377,1761822068394252
mandelbrot,cs,Release,external,8,12955683697,178.33392333984375,34.9471435546875,,7.2396240234375,,14564303,1660,1667,1761822081555438
mandelbrot,cs,Release,external,9,13077794265,180.30694580078125,35.556884765625,,7.3114013671875,,14637689,2112,1116,1761822094837550
mandelbrot,cs,Release,external,10,12960477704,177.9642333984375,34.53521728515625,,7.24163818359375,,14101940,1655,792,1761822108004629
mandelbrot,cs,Release,external,11,12963702052,178.9434814453125,35.47412109375,,7.24700927734375,,14502168,1989,937,1761822121175544
mandelbrot,cs,Release,external,12,12963783403,177.01568603515625,33.5462646484375,,7.25225830078125,,14688060,2109,1411,1761822134358287
mandelbrot,cs,Release,external,13,12951669371,178.40960693359375,35.0748291015625,,7.23797607421875,,14885658,1751,1324,1761822147513339
mandelbrot,cs,Release,external,14,12960150825,178.4959716796875,35.06585693359375,,7.2501220703125,,14794858,2223,2080,1761822160682758
mandelbrot,cs,Release,external,15,12975523760,179.046142578125,35.4599609375,,7.251220703125,,14368301,1750,1107,1761822173861516
mandelbrot,cs,Release,external,16,12943758792,178.2667236328125,35.02197265625,,7.24090576171875,,13803405,2104,1092,1761822186999755
mandelbrot,cs,Release,external,17,12996095279,178.0654296875,34.24224853515625,,7.26470947265625,,14350082,1985,1768,1761822200201929
mandelbrot,cs,Release,external,18,12962738381,177.68243408203125,34.2225341796875,,7.244140625,,14505532,1764,1185,1761822213371109
mandelbrot,cs,Release,external,19,12980027587,177.9140625,34.266357421875,,7.2607421875,,14394032,2029,893,1761822226555866
mandelbrot,cs,Release,external,20,12938009838,177.54833984375,34.3587646484375,,7.23321533203125,,14252152,1841,1098,1761822239701619
mandelbrot,cs,Release,external,21,12941193535,177.56036376953125,34.32574462890625,,7.2379150390625,,14454316,2021,1392,1761822252851039
mandelbrot,cs,Release,external,22,12957715981,176.10418701171875,32.70111083984375,,7.24420166015625,,14656106,1705,1000,1761822266013179
mandelbrot,cs,Release,external,23,12952779797,178.3831787109375,35.0394287109375,,7.24395751953125,,14067923,1961,700,1761822279172779
mandelbrot,cs,Release,external,24,12963699415,178.36993408203125,34.9012451171875,,7.24713134765625,,14514630,1796,1120,1761822292344539
mandelbrot,cs,Release,external,25,12975558636,178.3389892578125,34.7352294921875,,7.26104736328125,,14568745,1944,925,1761822305524926
mandelbrot,cs,Release,external,26,12915380041,177.9844970703125,35.04168701171875,,7.21844482421875,,14208153,1615,2175,1761822318644284
mandelbrot,cs,Release,external,27,13003842053,179.1468505859375,35.231689453125,,7.2694091796875,,14745052,1795,1659,1761822331854445
mandelbrot,cs,Release,external,28,12977874609,178.84930419921875,35.22808837890625,,7.25653076171875,,15252647,1844,799,1761822345037710
mandelbrot,cs,Release,external,29,13025925493,178.89154052734375,34.72344970703125,,7.2835693359375,,14424474,2120,1005,1761822358270613
mandelbrot,cs,Release,external,30,12936024244,177.8895263671875,34.71514892578125,,7.2371826171875,,13649122,1860,1502,1761822371411698
mandelbrot,cs,Release,external,31,12922716347,177.0169677734375,34.00079345703125,,7.2205810546875,,13548349,1796,619,1761822384540458
mandelbrot,cs,Release,external,32,13034088812,179.23565673828125,34.97613525390625,,7.29302978515625,,13775156,2162,1260,1761822397778086
mandelbrot,cs,Release,external,33,13080753698,179.2955322265625,34.529541015625,,7.31005859375,,14523303,1847,2630,1761822411063425
mandelbrot,cs,Release,external,34,13077062211,178.59051513671875,33.86676025390625,,7.31927490234375,,14291954,2213,966,1761822424347424
mandelbrot,cs,Release,external,35,12977867424,177.99188232421875,34.37200927734375,,7.25982666015625,,14642533,1879,1132,1761822437530862
mandelbrot,cs,Release,external,36,13033555903,177.63458251953125,33.38916015625,,7.28436279296875,,14574690,1904,869,1761822450773005
mandelbrot,cs,Release,external,37,12951425142,178.49749755859375,35.15289306640625,,7.24493408203125,,14233255,1968,1898,1761822463930798
mandelbrot,cs,Release,external,38,12982550199,178.6697998046875,34.980712890625,,7.25823974609375,,14763560,1953,1418,1761822477120004
mandelbrot,cs,Release,external,39,13012797916,179.48834228515625,35.46942138671875,,7.27532958984375,,15205776,1868,1604,1761822490339797
mandelbrot,cs,Release,external,40,12941852118,178.4100341796875,35.177490234375,,7.23406982421875,,13830885,1847,889,1761822503491290
mandelbrot,cs,Release,external,41,12873362759,176.43243408203125,33.952880859375,,7.1995849609375,,13704414,1728,1076,1761822516568194
